GenA	GenB	MI
PRKAR2A	APEH	0.236603
DPM1	MTG2	0.2366
ATG16L1	TRAF3IP1	0.236586
ZNF529	ZNF383	0.236585
MLLT1	SAFB	0.236579
DDX27	YTHDF1	0.236576
USP19	NCKIPSD	0.236572
SLC49A4	HSPBAP1	0.236567
TMEM219	MICOS10	0.236565
FCGR2A	CD300A	0.236559
SMARCA5	LSM6	0.236553
WDR48	RBM15B	0.236552
SUCLA2	ESD	0.236531
CYTH4	RAB33A	0.236519
KCNAB2	IKZF1	0.236507
SIL1	QTRT1	0.236479
RAB33A	CASP4LP	0.236476
BRPF1	QRICH1	0.236466
PPP1R7	ATG4B	0.236454
DLL4	CD34	0.236437
IGBP1	ABCB7	0.236429
NCBP3	RPA1	0.236397
MRPL24	C1orf43	0.236394
JAK3	PIK3CG	0.236391
ARFGEF2	DDX27	0.236384
TENT4A	BRIX1	0.23638
SNRPN	MRPL23	0.236377
SGO1	FANCD2	0.236364
ZNF746	ZNF398	0.236363
SPCS1	PPP4R2	0.236354
ITCH	STAU1	0.236352
RPL32P18	RPL10AP6	0.236348
RASSF4	SLC8A1	0.236347
SIGLEC9	SLC39A13-AS1	0.236341
PTDSS2	RPLP2	0.236326
WDR48	WDR82	0.236323
MYDGF	TMED3	0.23632
JAK3	TRPV2	0.236318
MRPL24	HAX1	0.236317
ITGA4	SLC39A13-AS1	0.236315
SLC25A17	RBX1	0.236305
NSFL1C	ADISSP	0.23629
CORO1A	CASP4LP	0.236285
FZR1	CHAF1A	0.236281
KLHL18	DCAF1	0.236276
LYRM2	MICOS10	0.236273
R3HCC1	PINX1	0.23627
ANAPC11	SNF8	0.23627
EGFLAM	CD34	0.236268
NARS2	INTS4	0.236258
PIK3CG	GNGT2	0.236257
PICALM	TMEM126B	0.236257
HLA-DRA	HLA-DPB1	0.236256
UBE2A	CUL4B	0.236243
FCF1	ISCA2	0.236242
DROSHA	MTRR	0.236237
ABCB1	PIK3CG	0.236237
IKZF5	SMC3	0.236233
SEC13	MTMR14	0.236222
ANKRD44	ARHGAP9	0.236213
MED28	ZCCHC4	0.23621
USP9X	MED14	0.236203
ZNF317	ZNF791	0.236194
IFT25	MAGOH	0.236189
NDUFA9	MMAB	0.236188
GPR107	NELFB	0.236184
EXOC4	CCDC57	0.236166
PTPN23	IP6K1	0.236157
ESAM	EMCN	0.236138
SIL1	BCAS4	0.236133
MRPL44	RHBDD1	0.236124
RNF113A	UTP14A	0.236122
MRGBP	LSM14B	0.236112
DOCK8	IKZF3	0.236112
ZKSCAN3	ZSCAN26	0.236105
PI4KB	SLC25A44	0.23609
USP33	ANKRD13C	0.236089
PITPNC1	RPS21	0.236082
RTN4IP1	COPS9	0.236077
RBSN	DPH3	0.236076
GORASP1	KIAA1143	0.236069
RHOH	SPN	0.236065
MKRN2	PTPN23	0.236063
NKAP	NDUFA1	0.236057
TRPC4AP	CDK5RAP1	0.236056
LYAR	LETM1	0.236055
ZNF391	ZNF204P	0.23604
NSDHL	VBP1	0.236032
LARS2	IP6K1	0.236026
C1orf162	CCR1	0.236026
DOCK8	PLCB2	0.236022
SDHAF2	ATOX1	0.236007
RPS25	HMBS	0.236005
TTPAL	SERINC3	0.236
DPM1	DNTTIP1	0.235999
CD300A	FPR3	0.235992
RANBP3	PIP5K1C	0.235988
KIF20B	CDK1	0.235979
NDUFB2	NDUFA9	0.235973
IRF8	MYO1F	0.235961
ABI3	PIK3R6	0.235958
TEK	ABCA6	0.235946
PARVG	RHOH	0.235946
KCNAB2	PTPN7	0.235932
DTL	EXO1	0.235928
MYCT1	A2M	0.235919
NDUFA9	NDUFS6	0.235917
PIK3CG	IRF8	0.235911
CLNS1A	NARS2	0.235892
NAF1	CFAP97	0.235891
SIL1	CTNNBL1	0.235885
CD86	LILRB3	0.235883
BRD9	NDUFS6	0.23587
C5orf22	MRPS30	0.235869
NEK4	USP19	0.235864
CYP39A1	SLC25A27	0.235864
PSMA7	DDX27	0.235863
PPP6C	RBM18	0.235859
CASP8AP2	SYNCRIP	0.235858
NLRC4	SIGLEC9	0.235853
EXOSC9	METTL14	0.235845
BCL7C	MZT2B	0.235843
NUFIP1	SUCLA2	0.235842
CINP	SETD3	0.235829
BABAM1	LSM4	0.235827
LZTFL1	SMARCC1	0.235822
CAPN7	DPH3	0.23582
ZNF567	ZNF529-AS1	0.235816
DYNC1I2	CWC22	0.235808
SUPT20H	WBP4	0.235801
MLF2	MRPL51	0.235801
SS18L2	SLC25A38	0.2358
FLT1	CD34	0.235799
SAP30BP	GRB2	0.235798
NDUFB7	CASZ1	0.235768
MYO1F	ELMO1	0.235767
ITGA4	PLXNC1	0.235761
RPUSD3	METTL6	0.235733
EIF3I	ZCCHC17	0.235731
SCAP	RRP9	0.235715
MS4A6A	PLCB2	0.235698
PITPNC1	MRPL33	0.235695
PHF20	RPRD1B	0.235684
FGR	SLC39A13-AS1	0.235684
BIN2	PIK3R5	0.235681
GSK3B	UMPS	0.235675
DVL1	CPTP	0.235666
MLH1	UBP1	0.235665
PARVG	LAPTM5	0.235656
IRX5	CRNDE	0.235645
GTSE1	TRMU	0.235645
ABI3	IL16	0.235633
ZNF623	ZNF517	0.235629
ATG16L1	SEPTIN2	0.23562
BUD23	NSUN5	0.235613
ENG	A2M	0.235608
PYCR3	HGH1	0.235607
MAEA	TNIP2	0.235599
LPXN	IL16	0.235588
PLAA	NDUFB6	0.235587
C1orf162	FERMT3	0.235581
ACTR8	CLASP2	0.23558
CHMP1A	TCF25	0.235567
QRICH1	DCP1A	0.235564
UBA3	SETD2	0.235554
RRP8	TIMM10B	0.235542
CEP78	ZNF367	0.235524
RAB33A	TAGAP	0.235518
SLC25A11	GLOD4	0.235517
FAM72A	FAM72D	0.235512
C3AR1	GIMAP1	0.235509
SPRTN	BROX	0.235499
HSPBP1	ZNF787	0.235499
DOK2	HNRNPA1P21	0.235496
FAM3A	EMD	0.235491
C5orf22	GOLPH3-DT	0.235485
SKIC2	NELFE	0.23548
ANKRD44	ACAP1	0.235475
OLFML2B	CD34	0.235468
LARS2	RAF1	0.235461
VPS35	LONP2	0.235452
TRIO	CCT5	0.235447
ASH1L	ISG20L2	0.235442
LPXN	RAB33A	0.235435
STK25	COPS8	0.235434
CLNS1A	MRPL48	0.235433
IMMT	MRPL35	0.235423
GIMAP6	IRF8	0.23542
ITGA4	TRPV2	0.235418
NUTF2	DDX19A	0.235416
VIM	PDGFRB	0.235414
ALKBH5	COPS3	0.235408
DOCK2	MS4A7	0.235404
THUMPD3	FGD5-AS1	0.235403
MRPL3	QTRT2	0.23539
MPDU1	WRAP53	0.235379
MAP2K4	SLC25A11	0.235376
UMPS	PIK3R4	0.235373
COPZ1	SDHAF2	0.235354
THUMPD3	UBP1	0.235343
ADAMTS2	GASK1B	0.235331
ALKBH1	LIN52	0.235329
ARF5	ARHGEF5	0.235328
RNF40	ZNF646	0.235314
TAMALIN	GPR183	0.235294
ASF1A	ZUP1	0.235294
ZNF468	ZNF845	0.235291
ALKBH1	EIF2B2	0.235285
EIF2B5	POLR2H	0.235284
CCDC57	PRR13	0.235279
AMBRA1	ZNF408	0.235279
ACTR5	NFS1	0.235278
AIMP1	ABCE1	0.235275
ZNF7	ZFTRAF1	0.235262
CRBN	GORASP1	0.235254
SEC22C	DHX30	0.235249
WDR48	FGD5-AS1	0.23524
CASZ1	TMEM219	0.235237
MARCHF1	GIMAP8	0.235226
CORO1A	PLCB2	0.235224
TMED2	ARL1	0.235207
MAGT1	YIPF6	0.235203
ST8SIA4	GAB3	0.235202
TMC8	SEPTIN1	0.235194
VBP1	TMLHE	0.235181
ACTL6A	WDR53	0.235179
NUP214	ANAPC2	0.23517
CD33	GIMAP6	0.235168
CCNA2	HMGB2	0.235165
GIMAP6	MS4A7	0.235153
CD180	TNFAIP8L2	0.235149
TRPC4AP	AHCY	0.235145
LCP2	LRRC25	0.235145
ATE1	SMC3	0.235143
MTMR14	CNOT10	0.235129
GIMAP6	LCK	0.235129
DUS2	DDX28	0.235118
ZC3H13	COG3	0.235113
WAS	ARHGDIB	0.235101
UTP3	SDAD1	0.235086
RO60	RAB3GAP2	0.235083
TXNL1	SMAD4	0.235078
TAMM41	TSEN2	0.235077
M6PR	WBP11	0.235073
DLAT	DPAGT1	0.23507
MTRF1	ELF1	0.235064
WAS	C1orf54	0.235058
DERL2	FXR2	0.235057
EMC2	ZNF706	0.235051
CCDC66	SETD2	0.235048
NUP88	ANKFY1	0.235047
LARS2	PTPN23	0.235047
HEATR1	TFB2M	0.235044
ATRIP	CNOT10	0.235035
SIGLEC9	LINC01094	0.235031
CD37	JAK3	0.23503
WDR82	SACM1L	0.235019
LMBRD2	NIPBL	0.235018
RFC1	MRFAP1L1	0.235013
BABAM1	DISP1	0.235006
OTUD5	TBC1D25	0.235002
SKIC2	ABCF1	0.234977
ZNF765	ZNF845	0.234976
AZI2	SETD2	0.234976
ZNF343	ZNF133	0.234969
POGZ	CLK2	0.234964
KCNAB2	IL16	0.23496
FAM3A	LAGE3	0.23495
RAB33A	PARVG	0.234946
THUMPD3	ARIH2	0.234935
POLA2	RPLP2	0.234917
MLH1	CLASP2	0.234917
ACAP1	BIN2	0.234913
ZNF563	ZNF441	0.234912
DHX15	NELFA	0.234899
RRP9	IP6K1	0.234891
USP4	DHX30	0.234888
FARSB	ATIC	0.234885
ABI3	ALOX5AP	0.234866
EIF2B3	MRPL37	0.234864
CD300A	CD14	0.234845
RAD23B	PRPF4	0.234826
ARNT	CRTC2	0.234821
BTK	PLEKHO2	0.234809
RNF214	TRAPPC4	0.234808
TAF2	RNF139	0.234794
FASTKD3	ZNF622	0.234794
TOPBP1	ZNF148	0.234789
DHX30	DAG1	0.234779
CCDC25	CNOT7	0.234775
TLR4	GIMAP1	0.234767
QTRT2	TRMT10C	0.234764
PDGFRB	ARHGEF15	0.234763
SPATA2	ZSWIM1	0.234752
FRAT1	FRAT2	0.234749
BROX	TMEM183A	0.234749
RAMP3	EXOC3L2	0.234746
BTK	BIN2	0.234744
NUP88	GLOD4	0.234734
TNFRSF1B	ACAP1	0.23473
LRRC14	ZNF707	0.234725
CD80	MNDA	0.234725
ATOX1	CORO7	0.234711
SPCS1	RBM15B	0.234704
PPP2R1B	SIK2	0.234699
WBP11	MRPL51	0.234698
GYPC	ARHGAP25	0.234697
RUSC1-AS1	ZNF731P	0.234693
ZPR1	DLAT	0.234687
RAE1	ACTR5	0.234678
SKP2	PAIP1	0.234674
ACVRL1	LDB2	0.234644
ARFIP1	PLRG1	0.234642
CD4	ADAP2	0.234631
C11orf58	NUP98	0.234628
RAD18	SETD2	0.234616
PPCDC	UQCC5	0.234601
TRNT1	CLASP2	0.234584
ZW10	CUL5	0.234582
RBSN	RNF123	0.234576
CDC5L	MAD2L1BP	0.234576
RBSN	ZNF621	0.234571
RRP8	MRPL17	0.234568
NUP155	FASTKD3	0.234564
MPDU1	MED11	0.234553
KARS1	UTP4	0.234553
AKNA	FAM78A	0.234542
TARS1	ICE1	0.23454
WBP11	USP5	0.234539
SEC63	SNX3	0.234538
SCAMP3	PRCC	0.234531
PABIR2	SLC9A6	0.234522
ELAC2	NEURL4	0.23452
CHTF18	RHOT2	0.234515
COQ9	PSME3IP1	0.234512
ABCB1	SPN	0.234505
FMR1	BRCC3	0.234503
BIN2	CD226	0.234494
SIPA1L1	SIPA1L1-AS1	0.23448
GASK1B	EFEMP2	0.234473
PDCD10	RFC4	0.234465
BRD9	C5orf22	0.234459
PIM2	PTPN7	0.234456
PIAS4	HDGFL2	0.234455
RPAIN	MIS12	0.234452
PCNA	PTPRA	0.234449
PREX1	SEPTIN1	0.234441
ADGRF5	RGS5	0.234437
MLH1	FGD5-AS1	0.234432
MMAB	PDSS2	0.234428
FARS2	ATOX1	0.234419
TMEM258	FARS2	0.234401
KPNA1	UMPS	0.2344
SEC61A1	PDIA5	0.234399
AKT2	MAP3K10	0.234396
RPS25	PTS	0.23438
SASH3	FPR3	0.234374
UNC50	COA5	0.23437
CAPN7	USP19	0.234368
EI24	DPAGT1	0.234367
TLR4	FCER1G	0.234363
MACROD1	CCDC57	0.23433
MRPL4	ZNF317	0.234328
DTNBP1	CTNNBL1	0.234325
TUSC2	METTL6	0.234321
SLC11A1	LILRB3	0.234321
GPR65	MARCHF1	0.234321
CAPN7	EAF1	0.234319
CD180	GPR65	0.234317
AP3D1	CACTIN	0.234299
ARRB1	PPCDC	0.234294
DISP1	QTRT1	0.23429
VGLL4	UBE2E1	0.234288
HMGB2	C4orf46	0.234287
METAP2	RAN	0.23428
BTK	ELMO1	0.234277
MAP2K4	COPS3	0.234275
TIMM9	EIF2S1	0.234274
DCAF15	RAD23A	0.234267
MTMR2	CWC15	0.234265
MIS12	GEMIN4	0.234257
RPA3	ATOX1	0.234256
ZEB1	EMCN	0.234232
CD180	CCR1	0.234227
PABIR2	VMA21	0.234217
SEC13	TADA3	0.23421
MMAB	GALNT14	0.234201
TMEM128	CTBP1	0.2342
PSMA1	RPS21	0.234198
TOPBP1	DHX36	0.234178
HINFP	RNF26	0.234167
ENG	PCDH17	0.234162
MED28	HAUS3	0.234151
WAS	PREX1	0.23415
SAP18	MPHOSPH8	0.234149
SNX3	ORC3	0.234147
NIPBL	CPLANE1	0.234138
ELAC2	PRPF8	0.234132
PATL1	ZFP91	0.234131
C2CD5	ETNK1	0.234118
GPR65	LY96	0.234107
CCDC57	ATOX1	0.234102
BTBD10	CTR9	0.234101
NOVA2	LRRC32	0.234098
FCER1G	ZEB2	0.234089
POLR2H	SENP2	0.234082
NUP54	EIF4E	0.234077
NDUFA9	TMEM219	0.234074
FAHD2B	FAHD2CP	0.234062
GJB3	GJB5	0.234057
MNDA	GPR34	0.234048
RABEP1	TSR1	0.234033
POLR3D	CNOT7	0.234012
NUP43	LATS1	0.234008
AP1AR	SEC24B	0.234002
URB2	TAF5L	0.233999
TMED1	RAB11B	0.233996
C5orf22	MRPL36	0.233992
BCS1L	ANKZF1	0.233974
UBE2D3	AIMP1	0.233972
VPS53	CTDNEP1	0.23396
LDB2	EXOC3L2	0.233953
KLHL18	BRPF1	0.233953
HCG18	TRIM26	0.233949
LARS2	SCAP	0.233944
ZFR	FASTKD3	0.233938
ITCH	EIF6	0.233922
PPID	PLRG1	0.233919
RASAL3	DOCK10	0.233917
TPR	IPO9	0.233916
ZNF687	ARNT	0.233902
RLIM	TAF1	0.233888
HAVCR2	DOK2	0.233883
KPNA3	SUCLA2	0.233873
ARHGAP9	TSPOAP1-AS1	0.23387
PLVAP	EMCN	0.233869
ZBTB32	SEPTIN1	0.233838
FXR2	GEMIN4	0.233836
EXOC4	ATP5MF	0.233831
CCDC174	ZNF619	0.233827
SYNE1	ZEB1	0.233817
VWF	PCDH17	0.233809
DOCK10	SNX20	0.233807
RIC8A	SPTY2D1	0.233791
C6orf47	DHX16	0.233791
PHRF1	NAP1L4	0.233788
WDFY1	MRPL44	0.233777
GORASP1	CNOT10	0.233775
WAPL	IDE	0.23377
AKNA	DOCK8	0.233764
WASHC5	PUF60	0.233757
RETREG2	ZFAND2B	0.233757
ENG	RAMP3	0.233757
ATRIP	RBM15B	0.233757
COG6	NAA16	0.233755
C1orf54	GYPC	0.233755
SPI1	LY96	0.233749
PSMD6	SLMAP	0.23374
ELMO1	IKZF1	0.233737
MLLT1	CHAF1A	0.233726
CPSF3	GPN1	0.233721
CEP72	ICE1	0.233719
SEC22C	NEK4	0.23369
BTK	LAT2	0.233687
CD93	OLFML2B	0.233681
AQR	NOP10	0.233681
MLH1	DCAF1	0.23368
FPR3	SLC39A13-AS1	0.233677
DISP1	UQCC5	0.233665
WAS	MS4A7	0.233661
FAM78A	SFMBT2	0.23366
ITGA4	IRF8	0.233645
NME6	ZNF619	0.233642
TESPA1	ZC3H12D	0.233638
TNFRSF1B	PTPN7	0.233628
BRIX1	SKP2	0.233624
AURKAIP1	MRPL20	0.233615
TBC1D23	NSUN3	0.233608
BTK	GYPC	0.2336
GORASP1	LZTFL1	0.23359
RTRAF	ERH	0.233589
TNFAIP8L2	GIMAP8	0.233573
STRAP	PHB2	0.233569
STK4	RALGAPB	0.233567
BAD	SDHAF2	0.233567
BTBD7	AREL1	0.233566
CASZ1	PRR13	0.23355
NAA50	TOPBP1	0.233548
UBP1	PBRM1	0.233547
RASSF4	GPR65	0.233528
CWC22	SP3	0.23351
SMUG1	PCNX2	0.233489
MARCHF1	SNX20	0.233488
GIMAP8	SPN	0.233482
ZFAS1	LYRM4	0.233479
CDC37	EIF3G	0.233476
COX7A2L	RPS27A	0.233475
AKNA	SNX20	0.23347
CDADC1	SUCLA2	0.233467
UBR7	PPP4R3A	0.233461
UBE2D3	CISD2	0.233437
PIK3CG	LY86	0.233422
NSD2	PIGG	0.233421
SETD1A	TBC1D10B	0.233414
UBA3	APPL1	0.233409
MZT2A	UBA52	0.233409
DOCK8	CASP4LP	0.233409
ATP5F1E	TMEM258	0.233394
EIF2AK2	OAS2	0.233393
HADHA	NOL10	0.233378
SUPT20H	COG3	0.233377
RAD18	DCAF1	0.233364
NCAPG2	PAXIP1	0.233357
RPL6P27	RPS7P1	0.233342
LIPT2	LIPT2-AS1	0.233341
BRPF1	CLASP2	0.233337
UBE2Q1	PEX19	0.233333
PSMD6	QRICH1	0.233329
ZNF419	ZNF417	0.233326
WDR82	NME6	0.233325
TRAPPC1	TIMM22	0.233321
PCSK7	BCL9L	0.233315
PBRM1	RAD54L2	0.233314
ZMYM2	MRPL57	0.233311
LRRC32	GPR4	0.233305
DCAF1	SETD5	0.233303
UBE2D3	NUP54	0.233295
POLE2	WDHD1	0.233292
DNAJC21	MRPL36	0.233292
MICOS10	LCMT1	0.233267
GOPC	DCBLD1	0.233265
PIK3C2A	COPB1	0.23325
GNAI3	TRIM33	0.233245
RAE1	YTHDF1	0.23324
SPI1	C1orf54	0.233232
VTA1	LTV1	0.233225
DCTN6	GTF2E2	0.233223
FGR	MNDA	0.233218
NOP56	STK35	0.233211
RRP36	POLR1C	0.233194
SEPTIN1	ARHGAP30	0.233177
SLC35C2	ARFGAP1	0.233167
ERI1	TNKS	0.233166
NUBP2	TBL3	0.233154
SEC11A	MORF4L1	0.233152
IFT56	IFT22	0.233148
PCDH12	GIPC3	0.233127
LMF1	ELOB	0.233124
SETD5	WDR6	0.233123
PRELID3B	ARFGEF2	0.233122
TMEM128	HAUS3	0.233119
WAS	ANKRD44	0.233108
ZNF330	NAF1	0.233107
GIMAP6	PLCB2	0.233107
DCUN1D1	RFC4	0.233105
BCL7C	ZFAS1	0.233102
RASSF4	SIGLEC9	0.233071
HAVCR2	PTPN7	0.233049
MFNG	TAGAP	0.233047
APBB1IP	ZNF671	0.23304
ST8SIA4	SNX20	0.233039
CASP8AP2	FBXO30	0.233035
PIK3CG	TMEM273	0.233034
MCPH1	MAK16	0.233034
MRPL11	MRPL23	0.233019
EDF1	RABL6	0.233004
MTPAP	CDC123	0.232965
CASZ1	C7orf50	0.232955
NUBP2	WDR24	0.232953
POLA2	NDUFA9	0.232947
UPF3B	RBMX2	0.232939
ICE1	RIMOC1	0.23293
CHTF18	WDR90	0.232927
MS4A6A	IRF8	0.232926
HRAS	NAP1L4	0.232915
ALG8	PAAF1	0.232912
BCL7C	PRR13	0.232908
DHX33	PRPF8	0.232907
ZNF639	DNAJC19	0.2329
NUP43	TCP1	0.232881
CWF19L1	ACTR1A	0.232876
MRPS7	TACO1	0.232875
MBD4	PIK3R4	0.232874
EDC4	NFATC3	0.232874
RBSN	THUMPD3	0.232872
OAS1	IFI44	0.232866
SPI1	LAT2	0.232831
MTMR14	LSM3	0.232824
MYO1G	TAGAP	0.232822
RBSN	SETD5	0.232817
DAP3	FLAD1	0.232813
RAB22A	SPATA2	0.232804
OLFML2B	EFEMP2	0.232803
MMAB	C10orf95-AS1	0.232798
POLRMT	MICOS13	0.232797
COG4	AP1G1	0.232797
DHX33	NEURL4	0.232793
NSUN2	CCDC127	0.232791
PLVAP	RGS5	0.232784
FBXO3	TRAF6	0.232782
COMMD5	ZFTRAF1	0.232782
SMC2	ZNF367	0.23278
RAP1GDS1	EIF4E	0.23278
ELOB	CTNNBL1	0.23278
ATRIP	USP19	0.232767
IFFO1	DOCK2	0.232761
SLC25A46	TENT2	0.23276
MRPS31	GTF2F2	0.232757
PDRG1	NCOA6	0.232755
RAB28	NELFA	0.232724
NUFIP1	CDADC1	0.232713
MAF1	ZNF707	0.232706
ATG16L1	MRPL44	0.2327
ARF5	CUL1	0.232696
POP4	COX6B1	0.232686
PPP4R2	C3orf38	0.232685
DLAT	HMBS	0.23268
TBCCD1	KLHL24	0.232678
RGS5	LDB2	0.232678
TTC1	SIL1	0.232663
MRFAP1	HTT	0.232662
EIF3A	PDCD11	0.232662
LYRM2	SNRPN	0.232658
GTF2H1	RRP8	0.232658
RTRAF	TIMM9	0.23265
ZMPSTE24-DT	ILF3-DT	0.232649
TBXAS1	MS4A7	0.232644
BABAM1	NSMCE1	0.232621
SLC39A3	HDGFL2	0.232618
SPCS1	ELP6	0.232612
TMEM258	MMAB	0.232611
LARS2	DCP1A	0.232597
ABHD17A	ADAT3	0.23259
SERTAD3	SERTAD1	0.23258
RHOT2	E4F1	0.23258
GPR65	IRF8	0.232575
ACAD8	NCAPD3	0.232575
TRAF3IP3	CASP4LP	0.232568
STRAP	GOLT1B	0.232568
SPI1	CD37	0.232559
GON4L	CRTC2	0.232542
OTULIN	MRPL36	0.232541
WDR48	DCP1A	0.23252
C1orf54	MNDA	0.23252
PSMA1	CASZ1	0.232518
FBXO8	IRF2	0.232516
DERL2	SCO1	0.232495
TUBE1	HACE1	0.232489
MS4A6A	ITGA4	0.232488
NUFIP1	NAA16	0.232487
TBC1D25	GPKOW	0.232484
THUMPD3	CCDC71	0.232482
CLASP2	USP19	0.23248
BOD1L1	ZBTB49	0.232474
XPC	BRPF1	0.232469
ZNF765	TPM3P9	0.232466
MNDA	MS4A7	0.232465
TNFRSF1B	SEPTIN1	0.23246
IFT46	PAFAH1B2	0.232457
RAF1	WDR82	0.232428
NSD2	LETM1	0.232427
NSUN2	MYO10	0.232395
PRKAR2A	IP6K1	0.232381
POLA2	TMEM219	0.232373
ACTR8	KIAA1143	0.232373
PRKAR2A	KIAA1143	0.232367
DOCK2	ZC3H12D	0.232366
VHL	SETD2	0.232363
GAR1	LSM6	0.23236
TNIP2	MRFAP1L1	0.232357
DOHH	CSNK1G2	0.23235
CSNK2A1	STK35	0.23235
UQCC5	NAA38	0.232339
RPL15	RPL14	0.232323
NEPRO	MSL2	0.232321
FANCD2	KIF15	0.232321
EIF4E	ING2	0.23231
KPNA1	ACAD9	0.232306
LSG1	NCBP2AS2	0.232297
PRKAR2A	GOLGA4	0.232287
TNFRSF10A	PPP2R2A	0.232282
TIE1	PECAM1	0.232271
CSTPP1	DPCD	0.23227
SDHC	MRPL24	0.232265
LCP2	ARHGDIB	0.232263
LMF1	CLIP2	0.23226
DOK3	GIMAP1	0.232255
RBMX2	CUL4B	0.232251
TASL	TRPV2	0.232242
DCPS	DPAGT1	0.232242
PAK2	OPA1	0.232241
VTA1	TBPL1	0.232238
SASH3	ZC3H12D	0.232237
MRPL47	EIF2B5	0.232225
IL16	TSPOAP1-AS1	0.23222
GIPC3	EXOC3L2	0.232213
ACTR8	ARIH2	0.232209
PDCD2	PPIL4	0.232205
SLC35E2B	SLC35E2A	0.232199
TIE1	PDGFRB	0.232197
UFL1	MANEA	0.232195
SHARPIN	C8orf33	0.232193
GIMAP6	C1orf162	0.232191
RPAIN	SMYD4	0.232183
SHOC2	PCGF6	0.232176
MAEA	NSD2	0.232164
TESPA1	DOCK10	0.232162
EAF1	OXSR1	0.232155
ZNF721	HAUS3	0.23215
ELOB	MMP24OS	0.23215
SMG6	DPH1	0.232143
TAF2	INTS8	0.232142
MFNG	ARHGEF6	0.232139
A2M	CLEC14A	0.232139
UTP23	ZNF623	0.232133
BIN2	IL16	0.23213
MS4A6A	CCR1	0.232129
CACTIN	MLLT1	0.232128
LCP2	MARCHF1	0.232117
ZFP36	SOCS3	0.232114
NDUFB7	TBC1D7	0.232102
SYMPK	HSPBP1	0.232101
CUL4A	UPF3A	0.232101
NCKAP1L	CD180	0.2321
CSNK2A1	PANK2	0.232095
TNFAIP8L2	HNRNPA1P21	0.232092
FLT4	ADGRF5	0.232089
TBL3	RNPS1	0.232081
SCAP	LIMD1	0.232081
PI4KB	C1orf43	0.232081
FXR2	TSR1	0.232079
CD34	COL4A1	0.232077
ATRIP	SMARCC1	0.232077
RNF4	MRFAP1L1	0.232074
DCUN1D1	ATP11B	0.232074
ZNF600	ZNF808	0.232065
PCDH12	TEK	0.232063
SURF6	NELFB	0.23206
ZFP14	ZNF420	0.232057
UBE2D3	LARP7	0.232047
ZNF766	ZNF616	0.232046
PPP2CB	PPP2R2A	0.232044
UTP23	RNF139	0.232043
ZNFX1	RNF114	0.232041
NUFIP1	PROSER1	0.232038
BTG3	DYRK1A	0.232034
PPIL4	ARMT1	0.232012
PTPN23	USP4	0.232007
CREB1	CNOT9	0.232003
SCARF1	CD93	0.232001
RASAL3	TMC8	0.231999
GNA11	DOHH	0.231974
ITGAX	MYO1F	0.231969
OSCAR	C3AR1	0.23196
RAB5A	DCAF1	0.231958
LY96	FPR3	0.231952
GIMAP6	GPSM3	0.231947
GOLGA4	TMF1	0.231945
WDR1	TADA2B	0.231942
ZNF671	GNG2	0.231939
UBXN7	PSMD2	0.231939
CIP2A	CEP97	0.231934
MFSD8	MAD2L1	0.231933
FMR1	SLC9A6	0.231929
MYCT1	EXOC3L2	0.231926
VPS53	TIMM22	0.231925
LY86	SIGLEC9	0.231925
CD86	CCR1	0.231914
ZNF180	ZNF225	0.231906
PPP2R1B	TIMM8B	0.231894
ST8SIA4	GNG2	0.231893
TYROBP	CD300A	0.231885
CD4	CD300A	0.231879
TYROBP	OSCAR	0.231876
MAP2K4	NCBP3	0.231871
GPR4	PECAM1	0.231869
RPUSD4	TRAPPC4	0.231867
SLC25A11	INPP5K	0.231857
PRPF4	POLE3	0.231856
BRCA2	CENPJ	0.231853
MICOS13	MED16	0.231847
MRE11	TMEM126B	0.231844
PCYT1A	PAK2	0.231842
DHX8	PSME3	0.231837
KDR	EMCN	0.23183
SDHAF2	ZFAS1	0.231829
CLPTM1L	CCDC127	0.231826
MBD3	GNA11	0.231825
KARS1	CFDP1	0.231813
RABEP1	RNF167	0.231807
CDC73	ZBTB41	0.231807
SAMD4B	KMT2B	0.231798
GIMAP6	RHOH	0.231786
MMAB	RPS21	0.231779
MZT2A	MRPL23	0.231772
GIMAP6	CASP4LP	0.231769
RNF123	ZNF445	0.231761
RPA1	MRM3	0.23176
RASSF4	C3AR1	0.231759
ABI3	IKZF1	0.231756
ACAP2	RNF168	0.231736
C7orf50	MRPL23	0.231729
ZNF212	ZNF786	0.231726
GASK1B	A2M	0.231714
OXSM	UBP1	0.231708
PMP22	CNRIP1	0.231702
RPL4P4	RPS18P5	0.231694
TRPC4AP	CPNE1	0.231685
PAFAH1B1	WRAP53	0.231685
TNK2	SENP5	0.23168
ANKRD17	SDAD1	0.231664
SUPT20H	UFM1	0.23166
C19orf53	UBL5	0.231657
CYTH4	GPSM3	0.231655
CAPN7	DCAF1	0.231645
ST8SIA4	PARVG	0.231642
PPP2R1B	EI24	0.231642
NUP54	LARP7	0.231631
FHIP1B	NUP98	0.231621
RPS25	CHEK1	0.231617
CDS2	PSMF1	0.231606
MOCS3	DDX27	0.231591
CD86	CD300A	0.231591
UTP23	C8orf33	0.231587
INTS9	MCPH1	0.231587
ZNF639	MFN1	0.231585
PICALM	EED	0.231583
DOCK2	MARCHF1	0.231579
LARS2	APEH	0.231571
RAB3GAP2	SDE2	0.231569
ZNF383	ZNF585A	0.231562
