GenA	GenB	MI
TLR4	SLC39A13-AS1	0.244084
NELFCD	LSM14B	0.244053
SPCS1	GNL3	0.244044
ENG	ESAM	0.244044
EIF3D	RBX1	0.244041
PLEKHO1	LCP2	0.244032
CSNK1G2	MED16	0.244031
NCBP3	YWHAE	0.244018
ZCCHC24	HIC1	0.244014
FAM98A	SMYD5	0.24399
TYK2	GET3	0.243986
MRPL55	FEZ2	0.243982
ERLEC1	RAB1A	0.243982
TEK	EXOC3L2	0.243981
TNPO3	ATP6V1F	0.243979
IP6K1	DCP1A	0.243969
ACVRL1	CD34	0.243966
FGR	WAS	0.243962
VIPAS39	ZFP90	0.243955
MTRF1	UFM1	0.243934
DESI2	POGK	0.243929
GON4L	PI4KB	0.243928
PPP2R1B	SRPRA	0.243925
TUBB4B	WDR5	0.243914
COG8	AFG3L1P	0.243913
RBM26	OBI1	0.243904
CD93	KDR	0.2439
PCNP	TOMM70	0.243892
NAA15	OTUD4	0.243888
SCAP	QRICH1	0.243881
SEC24B	USP53	0.243871
FLT4	NOVA2	0.243855
ANXA11	BATF	0.243851
NISCH	ZNF445	0.243846
CCT4	CCT7	0.24384
DOCK8	MYO1F	0.243836
SEPTIN1	ARHGAP30	0.243834
MED26	SLC35E1	0.243827
ZNF875	ZNF585A	0.243823
WAS	SELPLG	0.243812
ATXN3	LIN52	0.243809
TASOR	FGD5-AS1	0.243785
MRFAP1L1	HAUS3	0.243784
GPKOW	PQBP1	0.243783
FOXP3	ARHGAP30	0.243773
ZNF547	ZNF566	0.24377
GPSM2	TRMT13	0.24377
FGR	ZEB2	0.243766
PSMC6	ATG14	0.243758
FLT1	KDR	0.243757
WDR70	TARS1	0.243753
TASL	CCR1	0.243752
CCDC97	ZNF526	0.243751
ZNF653	FARSA	0.243748
TUSC2	METTL6	0.243747
MAP2K4	MPDU1	0.243746
YWHAE	RPA1	0.243744
MCM9	MAP3K7	0.243744
TYROBP	GIMAP8	0.243743
WDR48	CAPN7	0.243739
CAD	DCTN1	0.243738
NCBP3	CTDNEP1	0.243731
BUB1B	RACGAP1	0.243727
THOP1	LONP1	0.243725
KLHL20	PRUNE1	0.243723
GPATCH2	RBBP5	0.243722
ACAP1	PREX1	0.243721
ZNF230	ZNF283	0.24372
A2M	PECAM1	0.24372
PRKAB1	POC1B	0.243713
BCL7B	POM121C	0.243711
ZDHHC6	CHUK	0.24371
ZNF606	ZNF571	0.243686
RNF4	TMEM128	0.243686
UBE4A	HYOU1	0.243675
TCTN3	SHLD2	0.243674
BRD9	NIPBL	0.243671
VAPB	RALGAPB	0.243668
FCGR2A	MS4A7	0.243668
MS4A6A	MPP1	0.243666
RPL18A	KXD1	0.243663
SLBP	PIGG	0.243662
ZNF671	NCKAP1L	0.243655
ESAM	EMCN	0.243652
SKA3	HMGB1	0.243641
GUSBP1	RIMOC1	0.243639
TTC31	FBXO11	0.243631
ACTR8	EAF1	0.243628
PIN1	HDGFL2	0.243596
ELP6	GLB1	0.243592
ANKFY1	NEURL4	0.243582
TXNL1	SS18	0.243566
XRN2	NDUFAF5	0.243563
LCP2	TLR4	0.243563
FOXP3	TESPA1	0.243554
ZNF212	ZNF282	0.243552
DROSHA	NNT-AS1	0.243552
ATXN7	PBRM1	0.24355
SEC22C	RBSN	0.243549
TYROBP	TBXAS1	0.243545
ZNF765	ZNF845	0.243544
APEH	SETD2	0.243542
PRPF8	KIAA0753	0.243531
PTBP1	LSM7	0.243528
DHX30	UBA3	0.243511
CD4	MARCHF1	0.243508
STX18	CCDC149	0.243503
RBM18	PDCL	0.2435
EXOC7	FAAP100	0.243497
CDC25A	IFRD2	0.24349
FKBP3	PIGH	0.24347
ST7L	DNTTIP2	0.243461
DGKH	NUDT15	0.243457
TTC27	EIPR1	0.243455
GMPPB	TAF9B	0.243448
HSPA12B	TM4SF18	0.243447
HS1BP3	PIGF	0.243441
CMTM6	FGD5-AS1	0.243441
SIGLEC9	TLR4	0.243431
RNF4	TMEM129	0.24342
ADGRF5	NOVA2	0.243417
NNT	MRPS30	0.243416
CLASP2	CNOT10	0.243416
RBM15B	DCP1A	0.24341
DMAC2	UBA2	0.24341
VPS28	ZNF16	0.243409
FXR2	VPS53	0.243407
MAP4K5	FCF1	0.243405
EOGT	EOGT-DT	0.243402
UBP1	MON1A	0.243401
MFNG	GIMAP8	0.243399
LPAR2	AKAP8	0.243397
TCP1	KATNA1	0.243391
SCO1	TIMM22	0.243375
CCDC174	PDCD6IP	0.243375
C7orf50	COPS9	0.243374
STIL	CDCA8	0.243369
CDCA2	ARHGAP11A	0.243366
AP1M1	FAM32A	0.243366
ATP8B4	GIMAP6	0.243357
FCF1	BAG5	0.243354
TBXAS1	CD180	0.243342
XPO4	SKA3	0.243335
RAD18	DCAF1	0.243332
EAF1	SMARCC1	0.243332
GIMAP6	DOK3	0.243331
UTP18	PSMC5	0.243326
NAT10	EIF3M	0.243324
RPL15	TRAK1	0.243323
IK	DDX46	0.243315
TYW5	SGO2	0.24331
DHX30	METTL6	0.243304
BRIX1	RIMOC1	0.243304
RBM5	THUMPD3-AS1	0.243302
GGA3	UNK	0.243296
RBSN	SETD5	0.243289
GLOD4	PFAS	0.243281
DNM2	ZNF317	0.243263
PUM2	CEBPZOS	0.243261
GUF1	COMMD8	0.24326
BAP1	LSM3	0.243258
TIE1	A2M	0.243257
SETDB1	LYSMD1	0.243257
ZNF816	ZNF468	0.24325
PNPLA6	LSM7	0.24325
TUSC2	CNOT10	0.243249
KIAA1143	NCKIPSD	0.243248
USE1	MVB12A	0.243242
COPE	PIN1	0.243241
MKRN2	CRBN	0.243234
TMF1	ATXN7	0.243232
MAGEF1	PPP1R2	0.243222
NUP98	RHOG	0.24322
LAS1L	HDAC8	0.24322
PELP1	MIS12	0.243217
ZNF230	ZNF567	0.243214
METAP2	PWP1	0.243212
UTP18	EFTUD2	0.243208
TBC1D7	PSMB3	0.243204
SH2D3C	LYST	0.2432
NDUFS7	MICOS13	0.243198
MDN1	CASP8AP2	0.243187
RPL29	TEX264	0.243185
AP5M1	SYNJ2BP	0.243181
C19orf25	MICOS13	0.243179
TMEM115	BAP1	0.243178
YY1	COA8	0.243175
FCER1G	PIK3R6	0.24317
GIMAP8	SPN	0.243163
RAD51	DUT	0.24316
DNAJB11	RFC4	0.243153
FGD1	ELK1	0.243152
GOLPH3	RIMOC1	0.243145
DOCK2	FPR3	0.243136
RTL8A	RTL8B	0.243132
ZEB1	ADGRL4	0.243125
VMA21	SLC9A6	0.243119
EID2	ZNF566	0.243111
TMED1	WDR83	0.24311
UBE2K	RPL9	0.243105
LCP2	ITGAX	0.243098
RBM28	ZNF777	0.243097
EIF3I	RPL11	0.243091
GOLPH3	BRIX1	0.243087
SLBP	MRFAP1	0.243086
KEAP1	RAD23A	0.243083
RCL1	FOCAD	0.243079
EXOSC7	SCAP	0.243067
BTBD7	SIVA1	0.243067
BCL2L13	TOM1	0.243067
CLUH	PRPF8	0.243066
NRBP1	GPN1	0.243054
ELAC2	ALKBH5	0.243054
VPS53	PELP1	0.243036
HSPA12B	GPR4	0.243034
CDC73	FBXO28	0.243033
TASL	NCKAP1L	0.243032
RNF167	PSMB6	0.243032
ZNF180	LSM14A	0.243029
TRMT1	STX10	0.243028
UBQLN2	ZXDB	0.243025
PNPLA6	GTF2F1	0.243019
EIF3G	FBXW9	0.243019
ILKAP	ATG4B	0.243001
DCAF5	TOGARAM1	0.243001
NFU1	RDH14	0.242996
OAS1	OAS2	0.242994
CLASRP	FIZ1	0.242993
ZW10	RNF26	0.242987
NUP153	RIPK1	0.242982
SEC22C	APPL1	0.242973
RFT1	GNL3	0.242943
UBR7	ABCD4	0.242938
NNT	MARCHF6	0.242936
ZNF527	ZNF461	0.242925
YJU2B	DCAF15	0.242922
WAPL	CHUK	0.24292
ZNF17	ZNF225	0.242896
INPP5K	TIMM22	0.242895
WDR82	ARPC4	0.242888
NELFCD	NCOA6	0.242885
ZNF337	ZNF337-AS1	0.242883
ZNF222	ZNF224	0.242883
XAB2	LSM7	0.242879
COPE	DDX49	0.242874
RNASE6	TNFRSF4	0.242872
COX7A2L	GPN1	0.24287
BRD9	SDHA	0.24287
PIN1	QTRT1	0.242866
ANAPC4	PACRGL	0.242865
POP4	PDCD5	0.242852
DPH3	SMARCC1	0.24285
ABI3	FPR3	0.242831
DOCK8	MS4A6A	0.242826
BTBD2	MICOS13	0.242821
ARPC5L	GAPVD1	0.24282
SEC13	ARF4	0.242819
TRAPPC14	NSUN5P1	0.242809
ILVBL	ATP13A1	0.242794
AP1M2	UBL5	0.242791
TADA3	SETD2	0.242788
P4HTM	TRAK1	0.242788
ITGA4	AIF1	0.242786
ADD1	MRFAP1L1	0.24278
RAD18	SMARCC1	0.242773
KRIT1	DUS4L	0.242773
ABCB1	SASH3	0.24277
TNFRSF1B	ARHGAP25	0.242763
EXD2	ZBTB25	0.242757
DYM	KIAA1328	0.24274
PSMC4	FIZ1	0.242735
MRFAP1	HTT	0.242729
CTNNB1	SETD2	0.242728
ALKBH1	AREL1	0.242728
ZNF330	ABCE1	0.242726
PRELID2	PLCXD2	0.242722
CDK8	PAN3	0.24272
SMG6	PRPF8	0.242719
SLC25A46	TENT2	0.242714
ATXN3	PSEN1	0.242708
LCOR	CHUK	0.2427
NCKAP1L	PLEKHO2	0.242698
CEP170B	TEDC1	0.242697
GPANK1	DHX16	0.242695
CSNK2A1	PTPRA	0.242695
GPATCH2L	TMED8	0.242691
MFSD10	TNIP2	0.242686
SS18L2	RPL15	0.242677
CENPF	NUF2	0.242658
PLCG1	LSM14B	0.242651
RBSN	POMGNT2	0.242645
FLAD1	POLR3C	0.242636
PRKAR2A	BRPF1	0.24263
HOOK2	TECR	0.24263
SNX4	SEC22A	0.242626
KCNAB2	ARHGAP25	0.24262
ESAM	S1PR1	0.242612
WDR70	RPL37	0.242606
AMBRA1	NUDT22	0.242605
EXOC3	GUSBP18	0.242596
C19orf44	RPL18A	0.242595
TSR2	APEX2	0.242587
XPO1	CENPA	0.242586
DNM2	RPL18A	0.242583
PRKAR2A	TASOR	0.242582
ABCB7	NONO	0.242579
FASTKD3	NNT-AS1	0.242574
CENPB	SNRPB	0.242571
FPR3	LILRB3	0.242567
MFNG	IKZF1	0.242565
GPATCH1	RBM42	0.242565
UQCRQ	HSPA4	0.242562
ZC3H15	NUP35	0.242561
TMEM129	PIGG	0.242548
BAP1	ATRIP	0.242545
TRMT5	MBIP	0.242542
CLK2	NBPF11	0.242529
GIMAP6	SLC8A1	0.242527
IFFO1	LRRC25	0.242519
RAMP3	A2M	0.242517
TLR4	TMEM273	0.242508
GORASP1	LZTFL1	0.242508
C5orf22	CCDC127	0.242505
NOP14	TNIP2	0.242501
TRAF3IP3	SPN	0.24249
NCBP3	RPAIN	0.242478
PIK3CG	SELPLG	0.242477
CD33	PLCB2	0.242473
MFSD10	NOP14-AS1	0.24247
RAB5A	NCKIPSD	0.242466
FAM161B	KLHDC2	0.24245
RHBDD2	FIS1	0.242441
ZNF302	ZFP14	0.242435
MRPL19	SLC4A1AP	0.242425
DLG1	EHHADH	0.242424
DDX39A	BRD4	0.242424
ANKRD44	IKZF3	0.242423
MYBBP1A	EIF5A	0.242419
PFN1	TIMM22	0.242413
BTF3L4	UTP11	0.242413
SLC25A11	MED9	0.242404
ELOB	TMEM219	0.242403
TOR1A	DPM2	0.242401
TBC1D23	PCNP	0.242396
UFL1	UBE2J1	0.242392
CHMP4B	EIF2S2	0.242383
THUMPD3	RAB5A	0.242382
ELAC2	CTDNEP1	0.242367
ACBD5	YME1L1	0.242364
ACOT8	RALGAPB	0.242362
TCP1	LATS1	0.242351
RAB8A	NR2C2AP	0.242349
YTHDC2	ATG12	0.242347
ZNHIT3	MRPL45	0.242345
BTK	ARHGEF6	0.242332
GTF2F1	GET3	0.24233
NCAPH2	LMF2	0.24232
MINK1	GEMIN4	0.242314
R3HCC1L	CHUK	0.242307
EXOSC5	SNRPD2	0.242307
TRNT1	TAMM41	0.242304
STT3A	VPS26B	0.2423
TYROBP	LILRB3	0.242289
MINK1	GLOD4	0.242286
GPATCH2L	FANCM	0.242285
UBE2Q1	CRTC2	0.242284
RPS15AP1	RPS18P5	0.242278
SLC8A1	GIMAP1	0.242275
PICK1	DESI1	0.24227
RPLP0	RITA1	0.242263
PPCDC	C7orf50	0.24226
ESF1	SNRPB	0.24226
CD80	FCGR2A	0.242255
DDX17	ZC3H7B	0.242244
SIVA1	TEDC1	0.24224
FGR	PIK3R6	0.242237
SELPLG	TMEM273	0.242233
TMEM161A	STXBP2	0.242232
PLCB2	LCK	0.242225
GPR65	PIK3R5	0.242213
CENPT	TAF1C	0.242212
ZBTB39	TET3	0.242209
SMUG1	BCAS4	0.242197
PELP1	PRPF8	0.242189
SEC23IP	ATE1	0.242188
WDR48	APPL1	0.242171
FBXO4	GOLPH3-DT	0.242169
TNFAIP8L2	ARHGAP25	0.242168
CCDC43	MRPS23	0.242162
STXBP2	SIRT6	0.242155
CALM3	NUP62	0.242147
DHX34	FIZ1	0.242144
DVL2	NCBP3	0.242143
ZNF436-AS1	LINC01355	0.242136
RAB22A	STAU1	0.242132
ZNF17	ZNF766	0.242127
RAE1	RPRD1B	0.242127
SLC25A40	APTR	0.242117
FBXW9	ZNF653	0.242112
DCTD	IRF2	0.242107
SAV1	FANCM	0.242105
TAMM41	RPP14	0.242104
ZBTB11	CPOX	0.242097
TBC1D17	FIZ1	0.242097
PDCD2L	RAB11B	0.242091
METTL13	TIMM17A	0.242083
ACAP1	TAGAP	0.242076
WRAP53	CNTROB	0.242075
SLC39A9	ACTR10	0.242075
DHX30	APEH	0.242075
SURF2	REXO4	0.242074
DPH3	ZNF35	0.242074
RBSN	PDE12	0.242057
ELOB	MACROD1	0.242056
DDX49	KXD1	0.242055
ZFYVE21	TRIP11	0.242049
HOOK2	RPL18A	0.242048
RAB5A	DCAF1	0.242042
PIAS4	CHAF1A	0.242039
VPS50	GTPBP10	0.242036
NOVA2	CD93	0.242032
DPH2	MYCBP	0.242023
NUP93	GOT2	0.242018
FAF2	DDX41	0.242015
EIF3D	SLC25A17	0.242015
SNRNP27	SLC4A1AP	0.242014
ATXN7	NR2C2	0.242011
PBRM1	SETD5	0.241998
TYROBP	FCGR2C	0.241993
ACVR2B	WDR48	0.24199
TNFAIP8L2	CD300A	0.241988
PRPSAP2	TIMM22	0.241987
THUMPD3	NR2C2	0.241986
ZBTB24	CASP8AP2	0.241983
MARCHF6	GOLPH3-DT	0.241983
TBCCD1	EIF4A2	0.241976
PDSS2	CDC40	0.241973
DNAJB2	RETREG2	0.241973
TUSC2	MON1A	0.241968
NKAP	MCTS1	0.241961
CD80	MNDA	0.241957
PICK1	CBY1	0.241955
UFL1	MCM9	0.241948
CCDC9	DMWD	0.241948
CPNE1	EIF6	0.241946
MED23	PNISR	0.241944
EMD	DKC1	0.241943
NUP54	RCHY1	0.24194
MPP1	MARCHF1	0.241938
FERMT3	PLEKHO2	0.241938
C6orf47	PPP1R11	0.241934
FGR	MYO1F	0.241919
TNFAIP8L2	SPN	0.241913
PSEN1	COQ6	0.241902
SEC22C	DPH3	0.241901
DESI2	YY1AP1	0.241872
RAB5A	NME6	0.241869
ZNF8-DT	ZNF8	0.241864
CDKN3	DLGAP5	0.241859
ACAP1	TSPOAP1-AS1	0.241855
CCNC	ASCC3	0.241852
AP3D1	R3HDM4	0.24185
UBP1	TATDN2	0.241845
HCK	C3AR1	0.241843
ZNF571	ZNF780A	0.241842
POLA2	MACROD1	0.241838
C6orf47	BAG6	0.241834
PSMD5	PPP6C	0.241824
SDHC	MRPL24	0.241822
RFC1	NSD2	0.241819
NOLC1	NOC3L	0.241817
ATXN3	RCOR1	0.241815
PSMD10	UPF3B	0.241809
PLCB2	INPP5D	0.241807
CRBN	EDEM1	0.241803
BRIX1	FASTKD3	0.241803
RRP9	CAPN7	0.241798
RNPEPL1	CAPN10	0.241795
UBE2M	RUVBL2	0.241791
ARL8B	EAF1	0.241787
CSDE1	PSMA5	0.241781
TBC1D25	GRIPAP1	0.241768
TIAL1	FAM204A	0.241756
UBXN6	DNAH14	0.241755
UBR7	DNAL1	0.241754
LRRC58	USF3	0.241753
NUP210	RPL35A	0.241748
RPUSD4	HMBS	0.241746
ATP5F1D	C19orf25	0.241746
PPWD1	TRAPPC13	0.241739
SART3	EP400	0.241735
KCNAB2	ARHGAP30	0.241733
TBCCD1	DVL3	0.241729
CORO1A	IKZF1	0.241728
UBP1	TMEM43	0.241726
LIN7B	ZNF235	0.24172
EXD2	DNAL1	0.241718
DGKZ	DGKZP1	0.241717
CTCF	SF3B3	0.24171
POLRMT	CLPP	0.24169
DCAF1	CCDC71	0.241681
ZNF146	SDHAF1	0.241679
USP4	USP19	0.241678
FBXL12	SHFL	0.241674
BTK	CASP4LP	0.241667
FAM120B	TCP1	0.241666
TMED8	NAA30	0.241651
UBE2K	MED28	0.241633
MCM5	XRCC6	0.241631
EIF2AK2	IFI44	0.241624
C5orf34	GOLPH3-DT	0.241622
MKRN2	SEC22C	0.241615
PRKAR2A	ARIH2	0.241611
SS18L2	SEC22C	0.241606
C1orf162	LILRB3	0.241604
LAMTOR3	DNAJB14	0.241601
OXSM	SETD2	0.241598
SWSAP1	ZNF823	0.241592
APBB3	MRNIP	0.241592
RPL32P18	RPL15P3	0.241583
ITGAX	SLC39A13-AS1	0.241583
DCAF7	LRRC37A16P	0.241578
CDC23	RASA1	0.241577
MRI1	CC2D1A	0.241573
ZNF414	ZNF653	0.241572
TMEM33	RAB28	0.241567
TRIR	ZNF317	0.241561
REXO1	DUS3L	0.241557
RPS25	PAFAH1B2	0.241545
ZNF567	ZNF420	0.241544
CWF19L1	RPP30	0.241541
RPS13	RIC8A	0.241537
ITGA4	TAGAP	0.241536
CDC23	SLU7	0.241536
EIF2S1	DNAAF2	0.241534
PIAS4	RPS15	0.241532
EIF3A	FBXL15	0.241521
HNRNPD	NUP54	0.241518
DCAF5	SIPA1L1-AS1	0.241517
FERMT3	LILRB3	0.241508
SLC25A38	TMEM42	0.241502
RBSN	ATXN7	0.241496
BRWD3	PJA1	0.241493
ABI3	GPR34	0.241488
SAP18	MICU2	0.241481
ZNF112	ZNF606	0.241478
TRADD	FBXL8	0.241476
GNL3	SACM1L	0.241469
PSMB1	VTA1	0.241467
ZNF700	ZNF44	0.241466
BIN2	TESPA1	0.241461
USP4	WDR48	0.241454
HDAC2	RPF2	0.241449
RPF1	C1orf52	0.241448
UBR7	SIVA1	0.241446
LYRM2	PSMA1	0.241446
KPTN	CALM3	0.241446
ZKSCAN4	ZKSCAN8	0.24144
RNF167	SCO1	0.241435
DBR1	RYK	0.241434
EIF2B4	MSH6	0.241431
SCAP	RPL15	0.241424
ZNF302	ZNF548	0.241422
SPAG7	GLOD4	0.241422
NDC1	PRPF38A	0.24142
DOCK2	FNBP1	0.24142
TYK2	ZNF653	0.241418
DRG2	FXR2	0.241418
TLR4	C1orf162	0.241409
STAG2	PHF6	0.241409
TPCN1	TMEM63A	0.241408
ZNF443	ZNF555	0.241407
PIAS4	YJU2	0.241398
PLEKHO1	HAVCR2	0.241397
SLC37A4	CHEK1	0.241394
SCO1	VPS53	0.241391
MYBBP1A	ANKFY1	0.241384
PIGH	EIF2B2	0.241372
SGO1	DCP1A	0.24137
MARK3	TTLL5	0.241366
UBE2Q1	YY1AP1	0.241361
DNAL1	NUMB	0.241349
LYRM2	CDC40	0.241348
CENPL	TADA1	0.241347
PSMD10	ABCB7	0.241342
ZBTB32	CYTH4	0.241328
LCP2	SLC8A1	0.241322
NKAPD1	RPUSD4	0.241321
GOLGA2P10	CSPG4P12	0.241321
AIMP1	TMA16	0.241318
CCR1	SLC39A13-AS1	0.241311
EIF3A	SEC24C	0.241305
SPI1	CD300C	0.241303
VPS50	WASL	0.241301
MARK3	ALKBH1	0.241294
LMF1	MAP2K2	0.241294
CCDC174	SACM1L	0.241289
ETF1	G3BP1	0.241288
DHX33	MRM3	0.241288
BRPF1	ATXN7	0.241285
PPP1R7	THAP4	0.241277
RWDD1	RPF2	0.241275
RAB33A	CASP4LP	0.241273
FLT4	GPR4	0.241271
SMCR8	HASPIN	0.241266
SH3BP2	LETM1	0.241263
GOT2	DDX19A	0.241263
TATDN2	BAP1	0.24126
TYK2	TRIR	0.241255
AGAP2	IKZF1	0.241254
YY1AP1	KLF11	0.241253
UBR7	PAPOLA	0.241246
MVB12A	SMIM7	0.241241
BTBD2	ZNF358	0.24124
PDCD5	LSM14A	0.241238
ABCD4	DLST	0.241238
LARS2	SETD2	0.241236
ACYP1	SYNJ2BP	0.241233
DICER1	PPP4R3A	0.241227
LAS1L	UXT	0.241217
RAD1	TMEM267	0.241211
USP5	PHB2	0.241207
KIAA0753	NEURL4	0.241203
MNAT1	MED6	0.241197
TXN	COA6	0.241196
ZFR	OXCT1	0.241194
PRKD2	DHX34	0.241194
PIK3R5	PTPN7	0.241181
XAB2	RPS15	0.241171
ZNF581	FIZ1	0.241164
GLE1	DOLPP1	0.241158
DFFA	TMEM201	0.241157
NUP155	CPLANE1	0.241155
TSEN2	ARIH2	0.241152
ALKBH1	SIPA1L1	0.24115
GPR183	SLC39A13-AS1	0.241147
RPL39L	EMC3-AS1	0.241146
TBXAS1	CD86	0.241145
FAM78A	MYO1F	0.241141
TRPV2	CASP4LP	0.24114
MS4A6A	IRF8	0.241139
KIAA0586	GPR137C	0.241137
URI1	PDCD2L	0.241136
RO60	RBBP5	0.241135
GIMAP8	SLC8A1	0.241135
RASSF4	PTPN7	0.241134
MTFMT	CIAO2A	0.241126
MRPL51	SMIM10L1	0.241126
TP53BP2	YY1AP1	0.241117
HAVCR2	PLCB2	0.241117
PDCD10	ACTL6A	0.241114
OXSM	QRICH1	0.241113
VAMP7	BRCC3	0.24111
NELFCD	YWHAB	0.241107
GPATCH2L	ALKBH1	0.241098
PRUNE1	RPRD2	0.241096
MPDU1	CRK	0.241085
YLPM1	MLH3	0.241081
DPH3	AZI2	0.241079
SNX3	FIG4	0.241077
ZNF131	NNT-AS1	0.241075
MED6	WDHD1	0.241067
BARD1	DUSP28	0.241042
EIF3G	UBL5	0.241039
TYK2	ILF3	0.241031
KMT2A	NFRKB	0.241027
RNF167	SLC25A11	0.24102
HAVCR2	SNX20	0.241016
CETN2	EOLA2	0.241004
GPR108	RAB11B	0.241003
ITCH	MAPRE1	0.240989
FPGS	TMEM250	0.240988
XAB2	C19orf25	0.240987
SART3	DDX51	0.240975
TTLL5	RBM25	0.240972
DVL3	PCYT1A	0.24097
DOP1B	CBR3-AS1	0.24097
STAB1	GIMAP6	0.240957
INTS6	SUCLA2	0.240956
DAP3	PSMB4	0.240952
SIRT6	CDC34	0.24095
FASTKD3	CPLANE1	0.24095
SPATA2	ZGPAT	0.240949
GLOD4	MIS12	0.240944
PUS7	DNAJC2	0.240937
MRPL19	SMYD5	0.240927
MTMR14	ZDHHC3	0.240916
BRCA2	CENPJ	0.240914
PPP1R7	DTYMK	0.240907
ZW10	RNF214	0.240904
CNIH1	SNW1	0.24088
ANKRD27	SAMD4B	0.240875
CD33	BIN2	0.240874
ZNF264	ZNF8	0.240865
POP4	TIMM50	0.240855
RNF4	SLAIN2	0.240854
RAF1	ZNF621	0.240849
QRSL1	CDC40	0.240841
MED10	OTULIN	0.240839
RBM25	DCAF5	0.240831
APBA3	CSNK1G2	0.240824
VIPAS39	LIN52	0.24082
ITGA4	FERMT3	0.240817
AREL1	PTGR2	0.240816
UQCC1	ERGIC3	0.240814
PICK1	L3MBTL2	0.240811
RBSN	QRICH1	0.240806
RBM27	ZMAT2	0.240804
ZNF131	PAIP1P2	0.2408
TLE5	THOP1	0.2408
ADGRA3	CTBP1	0.240788
IP6K1	RPL14	0.240787
GNL3	JAGN1	0.240773
CTDSPL2	USP8	0.240765
VPS53	SGSM2	0.240752
CD4	DOCK2	0.240742
NIPA2	CYFIP1	0.240733
OCRL	RBMX2	0.240728
JAK3	DOCK2	0.240728
ZBTB45	CHMP2A	0.240726
TENT4A	ZNF622	0.240723
PPP4R2	GNL3	0.24071
PRPF4B	NUP153	0.240709
UBR7	PIGH	0.240699
RNF4	HAUS3	0.240699
GPR65	ARHGAP30	0.240694
UEVLD	TMEM9B	0.240682
LSM7	MED16	0.240682
UBE2T	DTL	0.24068
ABI3	TESPA1	0.24068
PRKACA	AP1M1	0.240668
MAPRE1	YTHDF1	0.240664
GUSBP1	NNT-AS1	0.240664
RNH1	BET1L	0.240663
MRPL34	NR2C2AP	0.240661
NISCH	OXSM	0.240654
NDUFAF5	PCNA	0.240643
ICE1	CCDC127	0.240637
AURKAIP1	CPTP	0.240637
ANKRD44	MYO7A	0.240616
ZC3H13	NEK3	0.240597
ANAPC4	NELFA	0.240596
ZFR	MRPL36	0.240584
GOLPH3	CCT5	0.240582
DDX24	BAG5	0.240581
CD37	RNASE6	0.240581
RCL1	UHRF2	0.240567
MAP4	BRPF1	0.240567
TMEM161A	MAP2K2	0.240559
CASZ1	ATG7	0.240551
RRP15	UBE2Q1	0.240548
GIMAP8	C3AR1	0.240543
PAF1	C19orf47	0.240535
CDC37	RAB11B	0.240526
SETD5	EOGT-DT	0.240525
PABPC1L	STX16	0.24052
ZNF526	ZNF780A	0.240516
SETD5	EPM2AIP1	0.240512
NDC1	DPH2	0.240507
MTRR	ZNF131	0.240505
SGIP1	NTNG2	0.24048
TMEM204	CD34	0.240473
NMRAL1	FAM234A	0.240468
ATPAF2	TIMM22	0.240463
TMEM42	CCDC71	0.240459
GPR34	SLC39A13-AS1	0.240456
MTRR	NIPBL	0.240449
EVI5	NRAS	0.240449
EAF1	RPL14	0.240449
ZNF567	ZNF225	0.240442
CEP170B	AKT1	0.240441
NDUFB2	EXOC4	0.240439
CSNK2A1	NOP56	0.240438
NEK4	DHX30	0.24043
GEMIN2	FBXO33	0.240426
ZNF235	ZNF8	0.240424
KHDC4	MDM4	0.240419
BAP1	MYD88	0.240414
MFSD10	FAM193A	0.240412
ABCD4	SIPA1L1	0.240412
LARS2	MST1	0.240398
SLC25A3	NAA25	0.240393
SOS2	TRMT5	0.240392
RPA3	NSMCE1	0.240391
PLD1	NUP210	0.240389
NFX1	DCAF10	0.240389
RAB5A	BRPF1	0.240383
DR1	TAF13	0.240383
SETD3	COA8	0.240381
AKAP11	VWA8	0.240381
EIF4E	NAA15	0.240376
RAD18	USP4	0.240374
SS18L2	LSM3	0.240373
GOLGA4	RNF123	0.240366
SLC25A38	JAGN1	0.240347
DR1	GPSM2	0.240336
ZC3H12D	ARHGAP30	0.24033
ACTR8	ATRIP	0.240316
RAD1	NNT-AS1	0.240314
LZTFL1	PLXNB1	0.240314
ITGB8	MACC1	0.240312
TADA2B	GAK	0.240309
GIMAP6	GNG2	0.240306
ZNF800	DNAJC2	0.240304
DHX38	ATXN1L	0.240301
SS18L2	TUSC2	0.240299
BRPF1	SACM1L	0.240296
NOP56	NXT1	0.240295
DDX20	WDR3	0.240283
TIE1	PLVAP	0.240282
GATAD2B	PYGO2	0.240278
DRG2	GID4	0.240276
TRAF3IP3	BTK	0.24027
SUGP1	ELOF1	0.240265
URI1	EID2	0.240258
RPS16	TIMM50	0.240254
MCRIP2	MRPL23	0.240247
DDX17	POLDIP3	0.240245
TRPC4AP	PSMA7	0.240244
TBC1D7	ASPSCR1	0.240236
MMAB	SDHAF2	0.240235
TBP	PHF10	0.240224
AREL1	DLST	0.240222
NDUFB7	MICOS13	0.240219
WWTR1	PLD1	0.240218
ST13	PHF5A	0.240217
SNW1	RPL36AL	0.240212
IRF8	FERMT3	0.240205
RAD18	QRICH1	0.240192
ADNP	SS18L1	0.240184
DHX30	RAB5A	0.240176
SART3	DDX54	0.240166
CD37	TSPOAP1-AS1	0.240162
CHMP2A	ZNF480	0.240157
