GenA	GenB	MI
PRKAR2A	WDR82	0.20967
PGAP2	MRPL17	0.209666
TMEM161A	ARMC6	0.209665
RASGRP2	GIMAP8	0.209664
CWF19L1	MMS19	0.209664
SIGLEC9	DOK3	0.209663
CUL3	ATG16L1	0.20966
CD4	SIRPB2	0.209657
SLC25A5	COX7B	0.209656
IRF8	AIF1	0.209655
TADA2B	CTBP1-DT	0.209654
EXOSC9	THAP9	0.209653
EDF1	URM1	0.209649
SPPL2B	SF3A2	0.209643
MRPS31	NAA16	0.209639
TENT4A	RAD1	0.209638
FCER1G	ZEB2	0.209638
RO60	POGK	0.209635
ZFP30	ZNF260	0.209627
SEC22C	NEK4	0.209627
PCMT1	TMEM242	0.209627
CEP104	MTOR	0.209626
UBP1	RPL15	0.209624
RNGTT	RPF2	0.209619
CBY1	DNAL4	0.209617
IFFO1	PTPN7	0.209613
KLHDC10	UBN2	0.209611
PMP22	LDB2	0.209609
SYT11	ZEB2	0.209602
SFMBT1	NME6	0.209601
APBB1IP	PCED1B	0.209597
TRUB1	DCLRE1A	0.209586
DERL1	MAF1	0.209586
MRPL9	MTX1	0.209582
KARS1	TMEM208	0.209582
NOB1	DDX28	0.209581
CCNK	TRAPPC6B	0.209579
UBE2R2	NDUFB6	0.209575
LAMP2	ZBTB33	0.209569
PFN1	RNF167	0.209563
C1orf54	PARVG	0.209558
WBP11	PHB2	0.209546
FEM1C	CHD1	0.209544
ZUP1	TSPYL1	0.209543
PSMA4	ZFAND6	0.209539
GPS1	HGS	0.209539
UTP23	FAM91A1	0.209536
RPS25	CHEK1	0.209534
TPI1P1	EEF1A1P9	0.209531
MTG2	SPATA2	0.209515
KIF4A	ABCB7	0.209512
DYNLT1	ARMT1	0.20951
MED23	AFDN	0.209489
METTL14	PGRMC2	0.209488
RANBP3	EEF2	0.209487
CD4	TESPA1	0.20948
WAPL	IDE	0.209479
APPBP2	MED13	0.209477
PIAS4	FZR1	0.209469
CASZ1	COPS9	0.209469
EXOSC9	AFG2A	0.209466
IFFO1	RHOH	0.209465
CORO1A	ELMO1	0.209465
ABI3	CD226	0.209465
GCDH	FARSA	0.209461
MRPL4	CDC37	0.209458
IFFO1	ARHGDIB	0.209452
RIOK1	RPP40	0.20945
ARIH2	TRAIP	0.209449
JAK3	PARVG	0.209446
ARFGAP1	ZGPAT	0.209444
NDUFA8	UCK1	0.209437
IP6K2	UBP1	0.209433
RFC1	ANAPC4	0.209426
MS4A7	GPR34	0.209425
WAPL	VPS26A	0.209424
FARS2	UBA52	0.209415
RASGRP2	GPSM3	0.209412
CD37	CD33	0.209409
FARS2	GALNT14	0.209406
INTS10	MAK16	0.209399
TOP2B	STT3B	0.209396
PRELID3B	YTHDF1	0.209395
HAVCR2	ARHGAP25	0.209394
PTPN23	FYCO1	0.209388
LY86	ST8SIA4	0.209388
SELPLG	AGAP2	0.209386
RTN4IP1	PRR13	0.209386
MTHFSD	WWP2	0.209385
PPP1R8	EXOSC10	0.209382
RNH1	MRPL17	0.209381
TASOR	PDE12	0.209379
COPB1	CTR9	0.209375
VPS11	SRPRA	0.209373
STK19	ATF6B	0.209371
DOCK8	LPXN	0.209371
DVL3	MFN1	0.209358
BOD1L1	GRPEL1	0.209356
CTCF	USP10	0.20935
PPP6R3	PPFIA1	0.209339
TSG101	SAAL1	0.209337
DOCK10	TAGAP	0.209334
NAA15	PPID	0.209332
DVL2	TSR1	0.209329
ADAM17	MCFD2	0.209327
CYTH4	MS4A7	0.209325
SEC63	CEP57L1	0.209322
KPNA3	CKAP2	0.209319
SETX	SURF6	0.209311
SGO1	SACM1L	0.209309
DAP3	FLAD1	0.209306
ESF1	CRNKL1	0.2093
PLXNC1	PIK3R5	0.20929
HDGF	C1orf43	0.209286
GINM1	PCMT1	0.20928
SKIC2	NELFE	0.209273
CDC42	BTF3L4	0.209266
SF3A2	NCLN	0.209262
RNF167	CTDNEP1	0.20926
ARHGEF11	POGK	0.209259
TMEM160	ENDOG	0.209257
SMIM8	RPF2	0.209255
PPP4R2	GNL3	0.209253
CORO1A	TNFAIP8L2	0.209253
KLHL18	RAD54L2	0.209252
OTUD4	RWDD4	0.209249
TYROBP	STAC3	0.209247
RPL22	LRRC47	0.209247
IFFO1	ARHGAP30	0.209244
CAPN7	PBRM1	0.20924
GNL3	TCAIM	0.209236
SDHA	EXOC3	0.209234
KARS1	AP1G1	0.209228
TBXAS1	CYTH4	0.209224
LY96	GNG2	0.209223
TRNT1	TSEN2	0.209219
PPP4R2	DENND6A	0.209216
RAB3GAP2	NVL	0.209215
FGR	WAS	0.209204
GLT8D1	EIF1B	0.209193
APPL1	FGD5-AS1	0.209191
MINK1	MED11	0.209184
POLR2K	RNF139	0.209179
CNOT1	DYNC1LI2	0.209178
DCLRE1B	SASS6	0.209177
ST8SIA4	MS4A7	0.209176
TIMM22	HASPIN	0.209175
MTMR9	MCPH1	0.209169
PACSIN2	ARFGAP3	0.209164
THOC2	MCTS1	0.209158
RNF214	HINFP	0.209158
FOXP3	GIMAP1	0.209157
COPB1	TIMM10B	0.209154
DOK2	FCER1G	0.209139
STAB1	GPR34	0.209138
CASP2	KLHDC10	0.209132
CASZ1	UBA52	0.209117
CCNA2	LIN54	0.209113
SYF2	DNAJC8	0.209112
PSMA1	TRPM2	0.209104
ATPSCKMT	MRPL36	0.2091
DOK2	GNGT2	0.209096
ACVRL1	ZEB1	0.209085
ZPR1	DLAT	0.20908
SNX3	PCMT1	0.209078
CD180	TNFAIP8L2	0.209077
ZPR1	ZNF202	0.209073
SGTA	DOHH	0.209073
TARS2	VPS72	0.209068
SRP72	SDAD1	0.209062
METTL6	BRK1	0.209059
HAUS6	RRAGA	0.209054
USP4	CNOT10	0.209044
KIF4A	PDZD11	0.209036
ZFP30	ZNF566	0.209033
IFI44	HERC6	0.209033
GSPT1	TXNDC11	0.209033
ACAA1	GORASP1	0.209031
IDH3B	MKKS	0.20903
PLCB2	MNDA	0.209029
NHLRC3	ALG11	0.209019
IDH3G	UBL4A	0.209007
TMEM129	NELFA	0.209006
LAMTOR3	MFSD8	0.209006
DOCK10	PTPN7	0.208996
TATDN1	WASHC5	0.208989
ASXL2	SLC30A6	0.208986
PIK3R5	ZC3H12D	0.208982
PHF20	ERGIC3	0.208977
ELF2	PLK4	0.208971
LRRC25	PLEKHO2	0.20897
GDI2	SUV39H2	0.208965
SCO1	CNTROB	0.208963
HAX1	B4GALT3	0.208963
FLT4	EXOC3L2	0.208963
WAS	MS4A7	0.208961
ATRX	MED12	0.208957
RBM18	POLE3	0.208948
ZNF142	STK25	0.208947
DCUN1D1	RFC4	0.208946
MCRIP2	CCDC57	0.208943
CLEC2D	APOBEC3G	0.208943
LAT2	C3AR1	0.208933
SLF2	POLL	0.20893
ELOB	MCRIP2	0.208928
ZMYM2	MRPL57	0.208927
PDGFRB	MYCT1	0.208923
IP6K2	WDR48	0.208917
RNASE6	LRRC25	0.208909
INTS10	PPP2CB	0.208903
RRP9	QRICH1	0.208898
DCAF1	TASOR	0.208898
JAK3	FAM78A	0.208896
AIMP1	SDAD1	0.208896
CDC25A	SETD2	0.208893
PITPNC1	SDHAF2	0.208888
TLR4	LY96	0.208887
PRKAR2A	CNOT10	0.208887
ARF5	ZC3HC1	0.208885
RPL26L1	MRPL22	0.208881
C5orf22	MTMR12	0.208873
ENY2	MED30	0.208872
PREX1	FERMT3	0.20887
NUP160	API5	0.208849
IDH3G	CCNQ	0.208839
APOBEC3H	MYO1G	0.208834
UBA3	USP19	0.20883
ZNF707	HSF1	0.208822
PUSL1	ATAD3A	0.208821
SCAP	RBSN	0.208813
ITGA4	HNRNPA1P21	0.208797
GORASP1	STT3B	0.208782
CFAP36	MORN2	0.20878
HMCES	ISY1	0.208775
SGTA	MLLT1	0.208774
PTAR1	SMC5	0.208761
DAXX	WDR46	0.208754
WBP11	RHNO1	0.208751
PEX3	CDC40	0.20875
ATXN7	DCP1A	0.208743
RBSN	METTL6	0.208736
MARCHF6	PAIP1	0.208736
LARS2	KLHL18	0.208735
RNF138	TRAPPC8	0.208731
NELFCD	MRGBP	0.208724
ELMO1	RNASE6	0.20872
USP4	IP6K1	0.208719
NLRC4	MYO1F	0.208718
LSM5	SEPTIN7	0.208717
PIK3CG	MARCHF1	0.208712
TIMM13	MICOS13	0.208708
TIE1	A2M	0.208708
NLRC4	PRAM1	0.208708
MYO1G	GNGT2	0.208707
USP10	CHMP1A	0.208706
RBSN	NME6	0.208698
RAB22A	OSBPL2	0.208697
PIGG	GAK	0.208697
HPF1	PLRG1	0.208694
PI4KB	CRTC2	0.208689
PTPN23	NPRL2	0.208687
SPCS1	UBP1	0.208686
PIK3R5	C1orf162	0.208673
MEF2C	GGT5	0.208671
AFG1L	CEP57L1	0.208666
CCDC71	METTL6	0.208663
UBE2W	TMEM70	0.208659
MLH1	RPUSD3	0.208653
KLHL18	CLASP2	0.208639
CSNK2A1	ZNF133	0.208639
TNFAIP8L2	SLC8A1	0.208635
RPAIN	MIS12	0.208635
ACTR8	FGD5-AS1	0.208634
TADA3	USP19	0.208633
SEH1L	USP14	0.208628
SLC25A11	CTDNEP1	0.208626
MLH1	PBRM1	0.208626
ACOT8	YWHAB	0.208624
PSMB6	ANKFY1	0.208623
VPS37A	CCAR2	0.20862
CD86	GYPC	0.20862
RMND1	TMEM242	0.208619
PCNP	CIP2A	0.208615
ZNF621	NR2C2	0.208614
DOT1L	LMNB2	0.208614
INTS9	CCDC25	0.208613
ZNF680	ZNF107	0.208612
MTDH	DPY19L4	0.208612
ARID4B	CEP350	0.208605
COPS5	RPL7	0.208603
LSM5	MALSU1	0.208597
CNOT4	ZNF212	0.208597
RXRB	WDR46	0.20859
PPIL4	DYNLT1	0.208586
CD86	RNASE6	0.208586
RAD18	BRPF1	0.208585
IL16	PLCG2	0.208575
WDR82	TMA7	0.208571
TPR	HEATR1	0.208571
ARHGEF5	CNOT4	0.208569
KPNA3	INTS6	0.20856
TCF3	STK11	0.208559
ABCB1	SASH3	0.208559
PPP2CA	COX7C	0.208549
ACAP1	GNGT2	0.208546
ARHGDIA	HGS	0.208535
TTI1	SPATA2	0.20852
GPR65	NLRC3	0.208517
RAB24	SNHG32	0.208509
RBMX2	HPRT1	0.208501
PSMB1	PDCD2	0.208496
POGK	CRTC2	0.208495
NDUFA9	NSMCE1	0.20848
SEC24B	LIN54	0.208476
SPCS2	ALG8	0.208468
BIRC6	FBXO11	0.208468
DVL3	PCYT1A	0.208467
BLOC1S4	HAUS3	0.208465
RNF5	BAG6	0.208464
DNAJC2	ORC5	0.208461
GTF2H1	CTR9	0.208457
IFFO1	PRAM1	0.208446
PLCB2	MARCHF1	0.208445
GLT8D1	SLC25A38	0.208443
USF3	ZDHHC23	0.208442
DYNC1LI1	CCDC174	0.208436
ZNF138	ZNF273	0.208427
EIF1B	PBRM1	0.20841
FOXRED1	RPUSD4	0.208406
SUPT20H	MTRF1	0.208404
MAP2K4	NDEL1	0.208403
MRPS2	EXOSC2	0.208393
ZCCHC9	RAD17	0.208392
PMPCA	TRUB2	0.208392
CCDC174	TMEM43	0.208391
WRAP53	TRAPPC1	0.208389
XIAP	YIPF6	0.208385
SAMD9L	SAMD9	0.208384
OLFML2B	ARHGEF15	0.208376
VHL	RPL15	0.208366
PARVG	MNDA	0.208363
MKRN2	ARL8B	0.208357
FOXJ2	NECAP1	0.208346
NUBP2	E4F1	0.208329
MRPS30	DROSHA	0.208325
LRWD1	POP7	0.208323
DERL1	INTS8	0.208323
ZNF131	ANXA2R-OT1	0.208322
DEDD	SLC25A44	0.208314
TRNT1	CCDC174	0.208308
MFNG	ARHGAP30	0.208306
SETDB1	ARNT	0.208299
METTL16	RPA1	0.208299
ZZEF1	KIAA0753	0.208293
EXOSC2	ENTR1	0.208291
ATG4A	MCTS1	0.208284
MS4A6A	PLCB2	0.208276
KPNA3	PROSER1	0.208276
LYAR	CTBP1	0.20827
SPI1	OSCAR	0.208268
EIF2B5	YEATS2	0.208268
DHX15	FBXL5	0.208267
FHIP1B	TSG101	0.208265
ARMC1	ELOC	0.208264
EIF2A	GFM1	0.208262
PHF20	TTI1	0.208254
ZBTB32	RHOH	0.208251
WAS	AGAP2	0.208251
GORASP1	GLB1	0.208246
XAB2	UBXN6	0.208242
POLA1	UXT	0.208242
ZNF687	CDC42SE1	0.208239
ADGRF5	GJA4	0.208235
NUDCD1	WASHC5	0.208234
NBEAL1	RAPH1	0.208234
CD37	C3AR1	0.208232
IFFO1	APBB1IP	0.20823
STAG2	SLC9A6	0.208228
SEC13	GMPPB	0.208225
NUS1	CDC40	0.208219
CD86	SASH3	0.208218
CPSF4	ORC5	0.208215
RHOA	SETD2	0.208211
IRF2	IRF2-DT	0.208211
DOK2	RHOH	0.208209
TASOR	TCAIM	0.208205
DYNC1I2	NUP35	0.208205
AP1AR	TIFA	0.208194
GIGYF1	STAG3L5P	0.208192
RPF1	ZNHIT6	0.208184
PCIF1	IFT52	0.208181
SLC4A2	TMUB1	0.208172
ZNF527	ZNF529-AS1	0.208158
LCP2	TASL	0.208158
EAF1	METTL6	0.20815
DPH1	CNTROB	0.208147
SCO1	TRAPPC1	0.208145
WIZ	BRD4	0.208139
OTUD5	SLC35A2	0.208139
EIF2B4	SLC4A1AP	0.208139
NIP7	ATXN1L	0.208136
MED10	ATPSCKMT	0.208136
SLC30A9	SLBP	0.208133
MAP2K4	MED9	0.208132
BTBD2	UBXN6	0.208132
RAF1	FANCD2	0.208127
CRBN	LSM3	0.208126
ARMC6	GATAD2A	0.208121
SPCS1	GOLGA4	0.208115
XPO5	MRPL14	0.208113
RBBP5	POGK	0.208113
RAP1GDS1	NAA15	0.208113
PDCD2	NUP43	0.208111
CLASP2	OXSR1	0.20811
TBP	MMS22L	0.208106
MATR3	TRIM52	0.2081
LAPTM5	RHOH	0.2081
DIPK2B	ABCA6	0.208099
RAE1	ADRM1	0.208096
JAK3	ARHGAP45	0.208096
PPP2CB	CCDC25	0.208094
ENG	ADGRL4	0.208092
TMEM41B	ZBED5	0.208089
POLR2E	STK11	0.208082
ENG	PCDH17	0.208078
SMUG1	MACROD1	0.208073
MRPL47	PAK2	0.208073
MLH1	TRAIP	0.208059
TMEM62	GOLM2	0.208043
NCOA3	STAU1	0.208043
CD37	FLI1	0.208036
TMEM9B	CTR9	0.208033
MS4A6A	ARHGEF6	0.208033
ITGAX	TRPV2	0.208031
IPPK	BICD2	0.208029
MS4A7	LINC01094	0.208028
CD86	ALOX5AP	0.208026
SLC25A11	UBE2G1	0.20802
NAA50	TOPBP1	0.208013
MED13	DCAF7	0.207989
PEX3	GINM1	0.207981
DCTN6	CCAR2	0.207978
IP6K2	ARIH2	0.207971
PRRC1	TMEM167A	0.20797
NUP98	PSMD13	0.20797
WDR1	BLOC1S4	0.207967
POLDIP3	L3MBTL2	0.207962
WDR48	FGD5-AS1	0.20796
VPS4B	RELCH	0.207956
SPCS1	KIAA1143	0.20795
XPO7	CDCA2	0.20794
SACM1L	FGD5-AS1	0.207939
YJU2	SAFB2	0.207934
CTBP1	BLOC1S4	0.207932
LSM14B	ZGPAT	0.207929
PAFAH1B1	TRAPPC1	0.207928
OLFML2B	HIC1	0.207928
RIOK2	NSA2	0.207926
NEK2	FAM72A	0.207926
GORASP1	EAF1	0.20792
PARVG	GPSM3	0.207915
NUP88	COPS3	0.207914
LAT2	TLR4	0.207909
PRKAR2A	SPCS1	0.207906
PLRG1	C4orf46	0.207905
POLR1E	ZCCHC7	0.207903
SNX3	ORC3	0.207893
PPP4R3A	CALM1	0.207889
SBNO2	STK11	0.207885
PSMC5	TACO1	0.207885
CAPN7	PDE12	0.207885
RAB5A	QRICH1	0.20788
RAF1	KIAA1143	0.207878
TPP2	GPR180	0.207875
CD86	GNG2	0.207872
BLTP1	DNAJB14	0.207868
RAD54L2	SMARCC1	0.207861
MRPL3	DBR1	0.20786
HAPSTR1	USP7	0.207847
NAA16	TRIM13	0.207842
ATG4A	PDZD11	0.207841
PLVAP	ZEB1	0.207838
AKAP10	TVP23B	0.207838
SPI1	DOK2	0.207834
RTEL1-TNFRSF6B	PABPC1L	0.207833
NUDCD1	C8orf33	0.207832
TASL	GNG2	0.207827
PLCB2	CCR1	0.20782
MAPK1IP1L	SOCS4	0.20782
EAF1	SETD2	0.207817
TNKS2	SMC3	0.207814
SNX20	APOBR	0.207808
USP38	RWDD4	0.207807
STK16	CNOT9	0.207795
SLF2	KIF11	0.207795
BCS1L	AAMP	0.207794
RRP9	EIF1B	0.207784
MED27	RABL6	0.207782
PPCDC	MZT2A	0.207779
CC2D1A	RAD23A	0.207779
ARID1B	LATS1	0.207776
TAF2	NUDCD1	0.20777
SNRPD2	HSPBP1	0.207769
LPXN	ARHGEF6	0.207759
HAPSTR1	TMEM186	0.207744
SFMBT1	ARIH2	0.207741
TASL	GNGT2	0.20774
ELOB	ATOX1	0.207733
CD180	C3AR1	0.20773
ADAMTS2	HSPA12B	0.207724
PSMD7	DHX38	0.20772
CSTF2	NKRF	0.207719
GORASP1	CCDC66	0.207715
TCP1	KATNA1	0.207711
SMUG1	MZT2A	0.20771
ATOX1	NAA38	0.20771
WTAP	SFT2D1	0.207703
NOC2L	MTOR	0.207699
BRPF1	PDCD6IP	0.207699
USP21	CLK2	0.207697
PPIL4	TMEM242	0.207697
PREX1	NLRC3	0.207695
ZNF7	ZNF707	0.207692
VTA1	FAM120B	0.207683
MRPS31	COG6	0.207679
RAD51-AS1	PSMA3-AS1	0.207674
MRPS36	ZCCHC10	0.207673
HSPA12B	GJA4	0.20767
WDR7	SMAD4	0.207666
CD4	ACAP1	0.207662
LENG8	LENG8-AS1	0.20766
LSG1	SENP5	0.207659
BAP1	PDE12	0.207656
LCK	SFMBT2	0.207654
TMF1	PDCD6IP	0.207644
SNX4	MRPL3	0.207644
PRUNE1	PI4KB	0.207638
RWDD1	PCMT1	0.207635
HINFP	ARHGEF12	0.207631
PIK3CG	CSF1R	0.207629
ZBTB32	FMNL1	0.207628
TELO2	WDR90	0.207627
GNL3	OXSR1	0.207627
ANKRD44	AKNA	0.207625
ZNF142	PLEKHM3	0.207624
PDCD10	PAK2	0.207612
SIPA1L3	YIF1B	0.20761
TFE3	GPKOW	0.207609
LIMD1	ZNF445	0.207609
THUMPD3	RBM15B	0.207608
MRPS36	BTF3	0.207608
HAVCR2	PTPN7	0.207607
MRPS26	PCNA	0.207606
CHID1	RIC8A	0.207606
ARFIP2	IPO7	0.207597
NISCH	RAD54L2	0.207592
ABI3	ITGA4	0.207587
SRSF4	MEAF6	0.207583
ZNF671	ZEB2	0.207581
IDH3G	TAFAZZIN	0.20758
CNRIP1	EFEMP2	0.20758
MAEA	LETM1	0.207577
UBE2G1	MIS12	0.207567
SASH3	HVCN1	0.207566
ITGAX	MNDA	0.207566
PPP2CB	XPO7	0.207561
C8orf33	ZFTRAF1	0.207557
WDR75	PPIG	0.20755
LAMTOR3	ELF2	0.207549
IFFO1	TAGAP	0.207549
CD14	GPR34	0.207549
RASAL3	HNRNPA1P21	0.207547
VBP1	MMGT1	0.207546
MED28	PACRGL	0.207546
SEC22C	TUSC2	0.207542
SPRTN	FBXO28	0.207539
SCRIB	SLC52A2	0.207535
LARS2	RFT1	0.207528
MS4A6A	ITGA4	0.207526
TMC8	FMNL1	0.207519
MED9	CNTROB	0.207519
FXR1	POLR2H	0.207517
CNOT9	SEPTIN2	0.207515
TNK2	SENP5	0.207512
SGTA	CHAF1A	0.207512
RRP8	IPO7	0.207508
FOXM1	CDCA3	0.207506
CORO1A	CD33	0.207504
C1QBP	MED31	0.207504
ZNF16	ZFTRAF1	0.207502
PSMA4	TIPIN	0.2075
COPS3	ATPAF2	0.207491
BRPF1	ZNF445	0.207487
FERMT3	CD14	0.207484
TNPO3	RBM28	0.207483
RASSF4	SEPTIN1	0.207473
SNX20	CASP4LP	0.20746
CHMP1A	ATP6V0D1	0.207457
SFMBT1	QRICH1	0.207454
EIF1B	SACM1L	0.207453
WAS	TBXAS1	0.20745
ANXA2P2	NPM1P27	0.207442
TRAF3IP3	LPXN	0.207438
EIF3A	MCMBP	0.207437
COPS8	TRAF3IP1	0.207433
CD180	GIMAP8	0.207429
PIM2	MYO1G	0.207425
CEP350	UHMK1	0.207421
UBE3C	SLC4A2	0.207414
APPL1	CLASP2	0.207411
ARID4B	ANGEL2	0.207405
MMAA	ETFDH	0.207404
TPD52L2	TAF4	0.207396
FAM193A	SLBP	0.207393
CDC34	R3HDM4	0.207385
SPCS1	RPL15	0.207381
PLCB2	SEPTIN1	0.207379
DHX33	RPAIN	0.207378
HMBOX1	CLN8	0.207373
STAB1	GIMAP8	0.207366
BOD1L1	WDR1	0.207366
NOP56	MCM8	0.207362
PSMA1	MICOS10	0.207354
EEF1A1P12	YBX1P1	0.207352
TIMMDC1	GTF2E1	0.207347
CREBZF	TMEM126B	0.207344
PIBF1	OBI1	0.207341
COX10	MED31	0.20734
CACTIN	STK11	0.207332
PCDH12	HSPA12B	0.207331
NOVA2	ENG	0.207316
MMS22L	KATNA1	0.207314
TBXAS1	PRAM1	0.20731
ABHD17A	SAFB	0.20731
SPCS1	USP19	0.207308
CNIH1	GMFB	0.207308
NSUN2	CLPTM1L	0.207296
LRRC25	GPSM3	0.207289
GIMAP6	RNASE6	0.207287
SEC24B	SMARCA5	0.207279
GDI2	YME1L1	0.20727
RPS15	THOP1	0.207268
PIK3CG	ARHGDIB	0.207257
PARVG	GIMAP8	0.207255
PPP1R8	MEAF6	0.207254
KPNA1	GTF2E1	0.207248
KPNA1	DNAJC13	0.207248
MEF2C	TM4SF18	0.207245
PPID	RWDD4	0.207244
KCNAB2	DOK2	0.207243
FAM167B	ARHGEF15	0.207241
NUP133	C1orf35	0.207237
LARS2	TRAIP	0.207237
RAB5A	TCAIM	0.207234
ZNF394	ZNF655	0.207226
PDGFRB	GPR4	0.207225
FHIP1B	ARFIP2	0.207207
XRCC5	CNPPD1	0.207205
NEK4	UBA3	0.207204
WDR70	SUB1	0.207203
NXT1	POLR3F	0.207203
RAB18	YME1L1	0.207202
INTS10	MCPH1	0.207194
RAB5C	DDX52	0.20719
CNOT6	DDX41	0.207185
RAB5A	UBP1	0.207172
UMPS	MSL2	0.207167
NPRL2	RPL29	0.207167
RNF167	ELP5	0.207166
SHQ1	APPL1	0.207164
STEEP1	NKRF	0.20716
C11orf58	COPB1	0.207154
ARHGAP9	FGD3	0.207154
SEPTIN1	EVL	0.207153
ZC3HC1	ZNF212	0.207144
DISP1	PDSS2	0.207132
NSD2	MRFAP1	0.207128
GORASP1	SEC13	0.207125
RAMP3	EXOC3L2	0.207124
DNMT1	RAVER1	0.207124
OLFML2B	EFEMP2	0.207122
RNASE6	GPR183	0.207121
TPD52L2	MOCS3	0.20712
POGK	PRUNE1	0.207119
RBM5	HEMK1	0.207116
SGTA	RPS15	0.207114
POLA2	CASZ1	0.207113
SLMAP	DENND6A	0.207104
ITGAX	FPR3	0.2071
TBC1D19	STIM2	0.207095
LARS2	CNOT10	0.207095
ZFR	GOLPH3	0.207088
MYO1F	HNRNPA1P21	0.207087
LCP2	HNRNPA1P21	0.207076
ZFP30	ZFP14	0.207075
CDK5RAP1	NCOA6	0.207073
DOT1L	SF3A2	0.207072
GNPAT	TAF5L	0.207068
LARS2	PDE12	0.207067
SGTA	CLPP	0.207062
PIK3R5	SLC8A1	0.207059
PYCR3	ZNF623	0.207055
FAM78A	TSPOAP1-AS1	0.207054
LRPAP1	NELFA	0.207048
ENG	EMCN	0.207048
ARHGDIB	MYO1F	0.207043
TRNT1	UBP1	0.207041
ELF2	ING2	0.207038
LAMP2	STEEP1	0.207029
TIMP2	A2M	0.207024
RPRD1B	ERGIC3	0.207016
MAPKAP1	TRUB2	0.207005
RAMP3	GYPC	0.207004
SRCAP	CASZ1	0.207001
NDUFB5	SENP2	0.207001
SASH3	TMEM273	0.207
TDP1	GLRX5	0.206999
RASSF4	LINC01094	0.206993
TNIP2	BLOC1S4	0.206992
ANAPC4	NOP14	0.206992
SENP2	OPA1	0.206987
ATG4A	ARMCX5	0.206984
MKRN2	NR2C2	0.206983
TUSC2	RAD54L2	0.206979
CMTM6	DPH3	0.206979
ARHGEF11	RPRD2	0.206975
PBRM1	NME6	0.206972
UCHL5	LIN9	0.206969
GLT8D1	ACTR8	0.206967
CPSF2	NDUFB1	0.206967
ACTR8	CAPN7	0.206967
CORO1A	PREX1	0.206966
CCDC174	RPL14	0.206965
CBL	PAFAH1B2	0.206963
ELAC2	CTDNEP1	0.20696
FPR3	GPSM3	0.206959
UPF3B	THOC2	0.206957
COX18	THAP6	0.206954
CLEC2D	FERMT3	0.206954
IFFO1	FPR3	0.206939
BYSL	MRPL14	0.206938
CD180	TRPV2	0.206937
RAMP3	ESAM	0.206935
SRP14	FAM98B	0.206926
RABEP1	MIS12	0.206917
RNPEPL1	CAPN10	0.206912
UBE3C	RHEB	0.206911
TOR1B	GPR107	0.206901
PHRF1	CTR9	0.206894
SLC30A9	RNF4	0.206893
FKBP1A	PSMF1	0.206893
ANKRD44	DOCK8	0.206888
IKZF3	GNG2	0.206879
LCK	TSPOAP1-AS1	0.206878
CLPP	ABHD17A	0.206877
MRPL18	RSPH3	0.206872
ELAC2	MED9	0.206868
POLR2K	ELOC	0.206861
FXR2	GLOD4	0.206861
MFNG	IRF8	0.206859
ARRB1	PDSS2	0.206859
CRBN	SMARCC1	0.206857
GGA3	KCTD2	0.206849
PRUNE1	HAX1	0.206843
IFFO1	STAB1	0.206835
FARP2	HDLBP	0.206832
LARS2	GNL3	0.206822
TMEM175	GAK	0.206808
RAB5A	ARIH2	0.206788
PDS5A	MRFAP1	0.206776
SUPT20H	ALG11	0.206775
VIRMA	RMDN1	0.206766
ACAP1	GYPC	0.206763
DKC1	VMA21	0.206761
TSSK4	CICP14	0.20676
ELF2	OTUD4	0.206758
SYNGR2	TMC6	0.206752
RAD18	JAGN1	0.206751
PTPN23	RPL14	0.206744
ABCF2	ZNF212	0.206742
SLC25A11	SMYD4	0.206741
MRPL39	ATP5PF	0.206736
CLPP	THOP1	0.206734
RNF113A	NKRF	0.206732
DYNLT1	GTF2H5	0.206732
SCAMP3	NDUFS2	0.206727
UBE2I	RHOT2	0.206725
PPP2CA	MACROH2A1	0.206723
PTGIR	NTNG2	0.206718
PHF23	MRM3	0.206718
C3AR1	GIMAP1	0.206711
NME6	IP6K1	0.20671
RBSN	DCAF1	0.206709
MACROD1	NSMCE1	0.206704
CHPF	TMEM198	0.206704
COQ9	RSPRY1	0.2067
SMUG1	CORO7	0.206697
TYK2	RAB11B	0.206695
RAB2A	ELOC	0.206693
ZNF566	ZNF383	0.206688
ARIH2	ZNF445	0.206687
USP38	RAB33B	0.206686
PBRM1	ZNF445	0.206681
ENOPH1	SDAD1	0.206679
VPS37A	MAK16	0.20666
TBPL1	SF3B5	0.206658
RBSN	FYCO1	0.206658
ARID1B	PPIL4	0.206658
TSC2	TBL3	0.206657
KIAA1143	PDCD6IP	0.206652
LIN7C	TMEM41B	0.206641
C1orf54	GIMAP6	0.206638
NUP88	CNTROB	0.206632
ABCA6	EMCN	0.206626
NDUFA2	PTTG1	0.206617
PPIL4	SYNCRIP	0.206616
INTS11	C1orf159	0.206615
HVCN1	PIK3R5	0.20661
LYRM2	RPF2	0.206609
LCK	TRPV2	0.206605
MED13	TAOK1	0.2066
RPS7P11	RPL4P4	0.206597
ZC3HC1	RBM28	0.206594
UEVLD	TMEM9B	0.206588
SIL1	NDUFA9	0.206586
GYPC	NTNG2	0.206578
RNH1	FHIP1B	0.206575
WAS	FPR3	0.206561
IP6K1	WDR6	0.206559
GPR4	PECAM1	0.206559
SLC25A5	STEEP1	0.206551
TYROBP	CD37	0.206547
SKP2	DNAJC21	0.206546
