GenA	GenB	MI
RPA3	PPCDC	0.218992
DROSHA	GOLPH3-DT	0.218991
ZNF600	ZNF888	0.218967
RAF1	PDCD6IP	0.218967
CASZ1	MACROD1	0.218967
PI4KB	B4GALT3	0.218964
MBD4	ACAD9	0.218962
UFL1	CCNC	0.218959
LARS2	RBSN	0.218952
PAFAH1B1	MRM3	0.218949
GTF2F1	UBXN6	0.218936
DCTN6	MCPH1	0.218935
DIPK2B	COL4A1	0.21891
TOLLIP	NAP1L4	0.218907
SUB1	NUP155	0.218904
EIF4G1	DVL3	0.218902
ARL5B	MSANTD7	0.218902
RAD1	CPLANE1	0.2189
CD33	CD300A	0.218896
RNF4	SLBP	0.218891
MAPRE1	STAU1	0.218886
THUMPD3	BRPF1	0.218885
RABEP1	DERL2	0.218883
ZNF639	PPP1R2	0.218881
ENG	ROBO4	0.21888
SGTA	GTF2F1	0.218878
GORASP1	NEK4	0.218871
GORASP1	FGD5-AS1	0.218867
GDI2	YME1L1	0.218864
PSMB6	TSR1	0.218862
MLST8	RNPS1	0.218857
XRN2	SNRPB2	0.218855
TMEM219	COPS9	0.218842
SNRPN	CORO7	0.218836
MRE11	TAF1D	0.218827
PDCD2	PCMT1	0.218816
ATP5F1E	PSMA1	0.218816
ZEB1	TAMALIN	0.218812
KDR	HSPA12B	0.218809
FASTKD3	OTULIN	0.218806
ERLEC1	GFPT1	0.218799
ELF2	TIFA	0.218797
TLR4	CSF1R	0.218783
DCAF1	LZTFL1	0.218774
FANCA	AFG3L1P	0.218766
INTS9	MAK16	0.218751
TASL	PLXNC1	0.218749
GOLPH3	MRPL36	0.218737
ZMYND19	WDR5	0.218736
RNGTT	CCNC	0.218735
APBB1IP	DOCK10	0.218732
PRUNE1	HAX1	0.218723
WAC	MTPAP	0.218719
GTF2IP20	LINC02604	0.218714
CEP104	LRRC47	0.218714
APOBEC3H	CORO1A	0.218714
DDX27	SERINC3	0.218712
SIRT2	NFKBIB	0.21871
NCBP3	YWHAE	0.218709
ABI3	APOBR	0.218708
EXOSC9	ABHD18	0.218704
CASZ1	PITPNC1	0.218702
BTK	PIK3R6	0.218694
ZPR1	HINFP	0.218693
MRPL13	RMDN1	0.21869
CISD2	SCOC	0.218689
CD33	ALOX5AP	0.218685
LRPPRC	WDR43	0.218683
KMT2A	STT3A	0.218683
ACOT8	CSE1L	0.218673
C7orf50	PDSS2	0.218665
TUBGCP4	ZSCAN29	0.21866
STARD8	PECAM1	0.218648
RPL18	NOP53	0.218639
SMARCC1	WDR6	0.218637
ZNF148	USF3	0.218634
MARK3	WDR20	0.218634
RANBP3	MICOS13	0.218632
DNTTIP1	YWHAB	0.218632
FCF1	CPSF2	0.218631
PMP22	LDB2	0.218628
EXOSC4	SLC52A2	0.218624
NDUFB7	MICOS10	0.218618
PTGIR	NTNG2	0.218617
PPP2CA	ETF1	0.218611
APH1A	SF3B4	0.218607
IFFO1	MEF2C	0.218598
EAF1	CLASP2	0.218592
RAD23B	RAB14	0.218591
ABI3	GNG2	0.21859
NCBP3	MED9	0.218587
RAB3GAP2	TAF5L	0.218583
NOP56	SNRPB	0.218583
MS4A6A	TESPA1	0.218582
VTA1	SF3B5	0.21857
PLVAP	EGFLAM	0.21856
SDHAF2	MRPL11	0.218549
MROH1	SCRIB	0.218548
PNKP	PTOV1	0.218547
CD300C	CD14	0.218547
SERINC3	SYS1	0.218541
ACAP1	PREX1	0.21854
MTG2	OSBPL2	0.218535
FARS2	PSMG4	0.218535
DOK2	TNFRSF4	0.218533
PER2	TRAF3IP1	0.218523
MYO1F	GNGT2	0.218514
UBP1	APEH	0.218512
GPALPP1	NUDT15	0.218507
EGFLAM	EXOC3L2	0.218506
ADD1	MRFAP1L1	0.218501
SMARCA4	ILF3	0.2185
MYO1G	ARHGAP30	0.218496
AKAP8	BRD4	0.218485
ATPSCKMT	ICE1	0.218473
CACTIN	LMNB2	0.218472
UBE2K	TMEM128	0.218464
DNPEP	RETREG2	0.218459
C7orf50	UBA52	0.218456
RFT1	GNL3	0.21845
SENP6	PPIL4	0.218449
SMU1	APTX	0.218445
RNF214	RNF26	0.218442
FAM76B	CWC15	0.21844
COX10	NUP88	0.21843
ACAP1	RASSF4	0.218423
MARCHF1	GAB3	0.218421
FOXK2	RFNG	0.21842
PSMD13	NAP1L4	0.218418
TUSC2	RPL14	0.218414
ZNF629	ZNF48	0.218413
ZNF383	ZNF461	0.218402
KCNAB2	SPN	0.218399
BLZF1	TIPRL	0.21839
LCP2	IL18BP	0.218389
RHOA	GNL3	0.218386
SNRPN	ARRB1	0.21838
STK35	PTPRA	0.218377
TONSL	SCRIB	0.218375
FAM3A	TMLHE	0.218368
GPKOW	HSD17B10	0.218367
CCDC57	TNS2-AS1	0.218367
DHX16	TRIM39	0.218365
LCP2	FMNL1	0.218357
BICRA	PTOV1	0.218354
CHMP7	VPS37A	0.218348
FERMT3	SFMBT2	0.218342
AMBRA1	ARFGAP2	0.218337
PUS3	TRAPPC4	0.218335
GOLGA4	GNL3	0.218332
MED4	GTF2F2	0.218331
ZNF276	AFG3L1P	0.218329
SLMAP	PDCD6IP	0.218327
NKAPD1	TRAPPC4	0.218311
OXCT1	PAIP1	0.218307
LAS1L	IGBP1	0.218305
ABCB1	SEPTIN1	0.218294
SMUG1	TNS2-AS1	0.218293
SENP5	DNAJC19	0.218293
NUP155	TMEM267	0.218292
ZCCHC24	LDB2	0.218281
PARVG	CSF1R	0.218278
ATP5F1E	C7orf50	0.218275
ZNF451	PRIM2	0.218267
IKZF5	TNKS2	0.218263
ZNF330	TMEM184C	0.218262
LCP2	C1orf162	0.218261
TXNL4A	NDUFB9	0.21826
TTC1	CCDC57	0.21826
ST8SIA4	PLXNC1	0.21826
PSMC4	SAMD4B	0.21826
CTCF	IST1	0.218259
WDR70	DNAJC21	0.218258
SPAG7	RNF167	0.218256
TLR4	GPR34	0.218255
FAM50A	LAGE3	0.218251
SEPTIN1	ARHGAP45	0.218243
MFSD8	ABHD18	0.218243
CDC40	CEP57L1	0.218239
BICRA	PPP1R12C	0.218231
ZNF701	ZNF808	0.21823
MRPS12	PAK4	0.218226
SNAPIN	PEX19	0.218223
GPR65	PLEKHO2	0.218223
YWHAE	GEMIN4	0.218222
ZFP30	ZNF571	0.218213
RARS2	GTF3C6	0.218207
IFFO1	MNDA	0.218206
RHOA	ATRIP	0.218202
ELP6	LSM3	0.218195
MAP4	QRICH1	0.218191
FARS2	RPS21	0.21819
PIK3R5	ZC3H12D	0.218173
DNPEP	RNF25	0.218172
NCOA6	CPNE1	0.218166
ACTR8	BAP1	0.218158
GIMAP6	FPR3	0.218146
SNAP29	DGCR6L	0.218144
TRIM28	FIZ1	0.21814
RNPEPL1	SEPTIN2	0.21814
ERGIC2	EMG1	0.218128
FLT1	COL4A1	0.218119
KLHDC4	SPG7	0.218115
SEPTIN1	FMNL1	0.218114
AP1AR	MAD2L1	0.218108
EXOSC7	LSM3	0.218103
SPCS1	USP19	0.218101
TADA3	BRK1	0.218087
RAB5A	SLMAP	0.218086
HEMK1	SPCS1	0.218086
RRP15	GPATCH4	0.218084
NISCH	RBM15B	0.21808
ANGPTL2	LDB2	0.218074
CLEC2D	APOBEC3H	0.218066
ZDHHC6	TIAL1	0.218062
DLL4	ARHGEF15	0.218061
CUTA	WDR46	0.218059
TMEM219	MIGA1	0.218053
UBFD1	EARS2	0.218046
RHOA	DCAF1	0.218038
TTLL4	ANKZF1	0.218035
CEP295	RNF169	0.218033
DNPEP	GIGYF2	0.218032
KLHL18	ZNF35	0.218031
CD4	TLR4	0.218027
MTG2	VAPB	0.218022
FKBP1A	NSFL1C	0.218019
CORO1A	ST8SIA4	0.218011
HSDL1	MBTPS1	0.21801
PLCG1	CEP250	0.218009
INTS9	GTF2E2	0.217999
MAP4K1	ARHGAP30	0.217995
CNPPD1	GIGYF2	0.217992
LY86	GIMAP1	0.217988
ERGIC3	RALGAPB	0.217971
CLPTM1L	GOLPH3	0.217963
BAZ1B	POM121	0.217959
ANAPC4	SLBP	0.217959
PRKAR2A	NEK4	0.217948
RRP8	IPO7	0.217947
MEF2C	KDR	0.217946
CLIP2	QTRT1	0.217944
TBCCD1	PPP1R2	0.217943
HNRNPCP2	RPL41P1	0.217941
MBD4	OSBPL11	0.217939
POLR2K	RAD21	0.217937
TRAF3IP3	HNRNPA1P21	0.217933
DHX38	IST1	0.217933
CEP89	PSENEN	0.217933
NEK4	NME6	0.217909
PSMC5	METTL2A	0.217907
PDGFRB	TM4SF18	0.217907
ZNF330	PPID	0.217906
SLMAP	PBRM1	0.217901
RPL32	SEC13	0.217898
SNX3	MAP3K7	0.217896
EDF1	RPL35	0.217888
PPP2R1A	RPL13A	0.217885
RABEP1	HASPIN	0.217882
NPRL2	NCKIPSD	0.217882
PRKAR2A	CAPN7	0.21788
ATRX	CHM	0.217872
WDFY3	DNAJB14	0.217862
BOD1L1	PACRGL	0.217859
MTG2	AAR2	0.217857
LRRC14	ZNF696	0.217856
DPH1	GLOD4	0.217853
PHF6	VMA21	0.217847
MTRF1	COG3	0.217844
MRPS30	MARCHF6	0.21784
SLC25A46	PGGT1B	0.217837
CEP350	BROX	0.217837
MRPL35	SUCLG1	0.217834
SCAMP3	CRTC2	0.217823
USP19	RPL14	0.217817
DRG2	FXR2	0.217805
BLTP1	WDFY3	0.217805
PIM2	ARHGAP9	0.217795
MLH1	JAGN1	0.217789
RFX3	PUM3	0.217788
CTTN	PPFIA1	0.217778
CRBN	SETMAR	0.217778
TMEM258	PITPNC1	0.217761
SPI1	ZEB2	0.217753
KEAP1	TYK2	0.21775
SETD5	RBM15B	0.217729
CD33	PLCB2	0.217729
ENG	PCDH12	0.217711
SCAP	ELP6	0.217706
RPS25	HINFP	0.217703
MTAP	RPS6	0.2177
DHX15	LYAR	0.2177
VAMP7	SLC9A6	0.217698
UBA3	TASOR	0.217694
SIK2	SRPRA	0.217694
COX7A2L	MRPL33	0.217692
NCKAP1L	ALOX5AP	0.217689
CACTIN	THOP1	0.217688
RPL10AP6	RPS18P5	0.217685
IRF8	SNX20	0.217685
XPO7	CCDC25	0.217679
DOCK8	ABI3	0.217679
MAPRE1	NCOA6	0.217678
TUSC2	UBP1	0.217677
TMEM258	SERF2	0.217677
CDS2	PANK2	0.217671
NUBP2	CIAO3	0.217669
SELPLG	PLCB2	0.217667
ASH1L	PI4KB	0.217658
CLASP2	SMARCC1	0.217657
SNX20	RNASE6	0.217646
APEH	TADA3	0.217645
UBP1	RNF123	0.217644
ESAM	S1PR1	0.217643
HSPA12B	GJA4	0.217641
TBXAS1	CD300A	0.217636
TPD52L2	STAU1	0.217635
UBE2J2	ATAD3A	0.217622
PHF20	NFS1	0.217615
CLEC2D	RHOH	0.217608
ZNF343	ESF1	0.217607
CD93	A2M	0.217607
ZNF808	ZNF468	0.217603
UTP23	ZNF7	0.217603
PEX3	TBP	0.2176
NEK4	PPP4R2	0.217594
SYNE1	GIMAP1	0.217584
DDX20	MTF2	0.21758
CCDC174	USP19	0.217577
PDGFRB	TMEM204	0.217576
DDX27	CPNE1	0.217564
CNTROB	PRPF8	0.217564
KPNA1	GTF2E1	0.217555
CFAP97	RWDD4P2	0.217555
TELO2	TSC2	0.217554
CRBN	USP19	0.217551
TBC1D7	ATOX1	0.217542
GIMAP6	MYO1G	0.21753
RNF167	INPP5K	0.217519
DYNC1I2	PPIG	0.217517
IL16	PLCG2	0.217516
PAK2	WDR53	0.217506
CCDC127	ZNF622	0.217502
NCBP3	PFAS	0.217499
SPI1	RNASE6	0.217491
UBA5	MRPL3	0.21749
TNFAIP8L2	GNGT2	0.217489
ELAC2	ANKFY1	0.217483
TBXAS1	ZEB2	0.217473
FGR	PIK3R5	0.217472
ZBTB49	MRFAP1	0.217471
FGR	SPI1	0.217461
ELF2	LSM6	0.217461
RTF2	SYS1	0.217446
CCPG1	PIERCE2	0.217441
DIDO1	SRSF6	0.21744
TRNT1	MKRN2	0.217438
JAK3	SPN	0.217434
EMC8	HSBP1	0.217424
CYTH4	GYPC	0.21742
GIMAP2	GIMAP6	0.217393
ANAPC11	MRPL33	0.217378
SIGLEC9	GIMAP8	0.217376
PCMT1	TMEM242	0.217366
SLC25A14	PABIR2	0.21736
COX14	MRPL33	0.217357
EEF1D	SCRIB	0.217354
PHF23	MAP2K4	0.217351
A2M	HIC1	0.217342
SPI1	ALOX5AP	0.217341
UBP1	CDC25A	0.217334
KATNA1	HDAC2	0.217327
MS4A6A	LILRB3	0.217322
WAS	MARCHF1	0.217297
MTERF4	ILKAP	0.217291
PFDN4	YWHAB	0.217276
SDHAF2	MCRIP2	0.21727
DOT1L	PIAS4	0.21727
NKAPD1	DPAGT1	0.217265
TNIP2	PIGG	0.217262
TNKS2	SHOC2	0.217261
ACAP1	PIM2	0.217255
IRX5	IRX3	0.217249
MARK3	RCOR1	0.217248
APPL1	TASOR	0.217238
SS18L2	SPCS1	0.217235
OXSR1	ARIH2	0.217235
TADA2B	MRFAP1L1	0.217227
IST1	WWP2	0.217227
CD33	PIK3R6	0.217224
RPA1	CRK	0.217222
CKAP2L	BUB1	0.217221
TASOR	PDHB	0.217217
BCLAF1	PPIL4	0.217198
NCBP2	FBXO45	0.217197
SNRPB	ITPA	0.217194
PPM1A	ACTR10	0.217192
PIK3CG	C3AR1	0.217184
PIN1	EIF3G	0.217183
UBE2W	RAB2A	0.217181
RAB33A	GPR65	0.217175
RPUSD1	CAPN15	0.217172
ARHGAP5	TRAPPC6B	0.217172
MECP2	GDI1	0.217171
RRP9	SLC25A38	0.217152
APPL1	PPP4R2	0.217152
TMEM258	LAMTOR1	0.217139
GNL3	RAD54L2	0.217139
TNIP2	HTT	0.217138
UMPS	DNAJC13	0.217137
JAK3	RAB33A	0.217135
REXO4	WDR5	0.217115
C1orf54	FPR3	0.217113
SLC25A26	NSMCE1	0.21711
ZNF112	ZNF230	0.217108
MAPK3	PPP4C	0.217106
TUSC2	WDR82	0.217103
FOXK2	DUS1L	0.217101
USP37	ATG9A	0.217095
TBCCD1	DNAJC19	0.217095
FLT1	TM4SF18	0.217095
WAS	HVCN1	0.217089
IREB2	EDC3	0.217075
COG6	ESD	0.217075
CISD2	LARP7	0.217071
TMEM204	LDB2	0.21707
ABCB1	TMEM273	0.217051
DYNC1I2	CIR1	0.21705
TESPA1	TRPV2	0.217048
NKAPD1	NFRKB	0.217047
CTCF	DHX38	0.217045
CCDC124	BABAM1	0.217044
CCNA2	ABHD18	0.217038
ZNF671	RAB33A	0.217035
NUP88	MRM3	0.217032
LAMTOR3	NUP54	0.217026
RPS13	MRPL17	0.217024
SNX3	CD164	0.21702
BAP1	QRICH1	0.217018
STK4	DDX27	0.217012
TTI2	MAK16	0.21701
CDK9	ZBTB43	0.21701
NOL10	LRPPRC	0.217009
TBXAS1	GPR65	0.217004
SAP30BP	KCTD2	0.217003
DNAJC11	LRRC47	0.216999
TRMT10A	EIF4E	0.216998
KMT2A	NKAPD1	0.216998
MAP4K1	GIMAP1	0.216994
SNX5	TASP1	0.216992
ABI3	C1orf54	0.216987
ZNF317	EIF3G	0.216975
C5orf22	SKP2	0.216974
GGT5	CNRIP1	0.216973
ADNP	CSE1L	0.21697
FXR2	SMYD4	0.216962
TUBA4A	DNAJB2	0.216946
RALGAPB	CPNE1	0.216945
TTPAL	RALGAPB	0.216935
SNW1	VRK1	0.216932
FGR	LCP2	0.216931
ARHGEF6	ARHGAP30	0.216931
EMD	DKC1	0.216919
ARHGEF11	ZNF687	0.216915
GOLPH3	ZNF131	0.21691
PRKAR2A	RBSN	0.216908
TBXAS1	PARVG	0.216902
TBXAS1	PIK3CG	0.216897
POP4	URI1	0.216896
CAAP1	PLAA	0.216886
PCM1	PBK	0.216875
CDC25A	ATRIP	0.216867
TGFB3	ZCCHC24	0.216862
RNF167	NUP88	0.216861
PTAR1	SMC5	0.216857
GOLGA4	IFRD2	0.21685
TBC1D20	FASTKD5	0.216846
MAPKAP1	URM1	0.216843
SGTA	BTBD2	0.21684
MFNG	DOCK8	0.216823
ACTL6A	TRA2B	0.216819
CCDC174	LSM3	0.216814
OSBPL11	LRRC58	0.216797
PIAS4	PIP5K1C	0.216795
SASH3	TSPOAP1-AS1	0.216793
DPM1	PFDN4	0.216793
PPP6C	DPM2	0.216792
UBE2D3	RAP1GDS1	0.216788
TRPC4AP	NFS1	0.216787
FTSJ3	NOL11	0.216785
TMSB4XP8	TMSB4X	0.216784
BDH1	PIGX	0.216773
SERINC1	PPIL4	0.216772
PIK3CG	CD180	0.21677
MFSD10	PIGG	0.216753
EIF4E2	DTYMK	0.216752
IKZF3	ARHGAP30	0.216751
RIGI	MX1	0.216744
CAMTA2	GEMIN4	0.216742
TULP3	RHNO1	0.21674
ACTR5	TAF4	0.216739
ZNF160	ZNF888	0.216738
AP3D1	LMNB2	0.216733
CFAP36	MORN2	0.216715
CCNC	PPIL4	0.216715
SNX5	ESF1	0.216714
COX7A2L	GPN1	0.216714
NCAPD2	WBP11	0.216711
SIGLEC9	DOK3	0.216708
SCAP	SEC13	0.216708
ITGAE	IKZF1	0.216705
TYROBP	GPR34	0.216704
SMYD4	NEURL4	0.216704
APEH	RPL14	0.216698
RANBP3	DPP9	0.216692
PDRG1	RAE1	0.21669
DOCK8	MYO1G	0.21668
MMP24OS	UQCC5	0.216676
ARHGAP9	DOCK10	0.216675
ABCB1	ARHGEF6	0.216672
LAMTOR1	ALG8	0.216653
SEC22C	SPCS1	0.21665
MED28	PACRGL	0.216649
LARS2	NEK4	0.216647
TMEM9B	SPTY2D1	0.216636
RPL29	CNOT10	0.216634
GLT8D1	TMF1	0.21663
GORASP1	ZNF445	0.216625
IKZF5	BUB3	0.21662
SELPLG	IRF8	0.216618
MED13	TLK2	0.216614
TTK	PHIP	0.216613
ARHGEF6	ELMO1	0.216611
RBL2	CNOT1	0.216606
TYROBP	APBB1IP	0.216605
TAF2	VIRMA	0.216603
WAS	ARHGAP45	0.216599
TSR3	UQCC4	0.216598
CCNC	SFT2D1	0.216587
STK4	SPATA2	0.216586
TRA2B	DNAJC19	0.216582
GSK3B	LRRC58	0.21657
IFFO1	SPN	0.216563
FCER1G	SLC39A13-AS1	0.21656
RASSF4	SASH3	0.216559
WAS	SLC8A1	0.21655
MAP2K4	DERL2	0.21655
TNIP2	MRFAP1	0.216542
FAM120B	TMEM242	0.21654
BCLAF1	CASP8AP2	0.21654
PLXNC1	AIF1	0.21653
METTL2A	MRPS23	0.21653
CHEK1	RNF214	0.216528
TFE3	ELK1	0.21652
FGR	SNX20	0.21652
NUP133	TSNAX	0.216517
NOP14	CTBP1	0.216509
FLT4	ADGRL4	0.216502
ARHGAP9	HAVCR2	0.216502
PSMF1	TBC1D20	0.216486
POLE2	FANCM	0.216481
PHKB	LONP2	0.216481
RANBP3	REXO1	0.21648
SIGLEC9	PIK3R5	0.216473
TOP2B	SETMAR	0.216471
CHERP	BRD4	0.216467
WRAP53	ELP5	0.216465
APH1A	C1orf43	0.216464
ZNF317	PPAN	0.216463
SIL1	TRPM2	0.216461
R3HCC1	CHMP7	0.216458
RPL15	QRICH1	0.21645
SLC39A3	TPGS1	0.216439
RNF167	ANKFY1	0.216437
GSK3B	DNAJC13	0.216436
NOC3L	CHUK	0.216435
PCGF3	HAUS3	0.216434
WDR59	IST1	0.21643
SYNCRIP	PHIP	0.216422
CDC34	SGTA	0.216421
PLCB2	CCR1	0.21641
UBL4A	IKBKG	0.216403
PNPLA6	XAB2	0.216403
SCO1	MED11	0.216398
RANBP3	DUS3L	0.216389
VGLL4	DCAF1	0.216384
THUMPD3	EAF1	0.216364
DLG1	OPA1	0.216357
CASZ1	SLC25A26	0.216352
RNF4	ZBTB49	0.216345
ATRIP	IFRD2	0.216332
BRD8	CDC25C	0.216325
ACTL6A	VPS8	0.216317
SEC22C	TMEM115	0.216315
CRBN	TAMM41	0.216309
SEC24B	ABCE1	0.216305
STAB1	TNFAIP8L2	0.216292
GPR65	CASP4LP	0.21629
SMC3	TAF5	0.216284
ZBTB37	MDM4	0.216259
DHX33	DERL2	0.216251
BTBD7	FCF1	0.21624
CORO1A	GYPC	0.216236
SPI1	PLXNC1	0.216235
TROAP	KIF18B	0.21623
CYTH4	SFMBT2	0.21623
TNFAIP8L2	CD300A	0.216216
CASP3	TRAPPC11	0.216213
LYRM4	UBA52	0.216212
ZNF7	HSF1	0.216204
VPS28	MAF1	0.216197
PIK3CG	CASP4LP	0.216197
CCR1	GIMAP1	0.216196
WAPL	PARG	0.216189
RGS5	EGFLAM	0.216186
MESD	SKIC8	0.216184
IVD	UBR1	0.216175
DHX33	ELAC2	0.216174
C11orf58	TSSC4	0.216167
DCTD	ING2	0.216161
SLC30A9	GUF1	0.216157
RAD1	ZNF622	0.216154
TRPV2	PIK3R6	0.216153
MLH1	SMARCC1	0.216153
TIMM8B	HINFP	0.216146
RABEP1	PHF23	0.216145
EIF2B4	SLC4A1AP	0.216145
KPNA1	MIX23	0.216142
PI4K2B	UBE2K	0.216139
RNF4	PDS5A	0.216137
DDX20	WDR3	0.216133
GAB3	LAPTM5	0.216132
TPP2	CUL4A	0.21613
UBP1	CTNNB1	0.216123
IP6K2	CNOT10	0.216122
ECHS1	TUBGCP2	0.216122
RRP9	PSMD6	0.216115
CDC25A	TRAIP	0.216111
USP4	SETD2	0.2161
ARMH3	KIF11	0.216092
PHRF1	RHOG	0.216088
LY86	ARHGAP25	0.216087
PARVG	FMNL1	0.216085
RAD54L2	WDR82	0.216084
TASOR	FGD5-AS1	0.216083
STAG2	RAP2C	0.216075
GNGT2	TRPV2	0.216063
CD4	KCNAB2	0.216059
NSUN2	RICTOR	0.216054
DVL3	FAM131A	0.216048
MRGBP	RAB22A	0.216045
SMNDC1	CHUK	0.216044
DHX15	HAUS3	0.216034
ERH	GLRX5	0.216031
LAMTOR3	TIFA	0.216029
MCRIP2	NAA38	0.216028
UBR7	PAPOLA	0.216025
PAFAH1B1	NDEL1	0.21602
NCLN	LSM7	0.21602
CCDC57	TRIM52-AS1	0.216014
SENP5	PIGX	0.216013
STAG2	PABIR2	0.216005
WDR48	ZNF445	0.216001
GORASP1	PDE12	0.216001
SELPLG	ARHGAP30	0.215996
GSK3A	ZNF574	0.215994
RPL14	IFRD2	0.215992
TUSC2	SETD2	0.215988
NDUFB9	MRPL13	0.215982
CSTF2	TRMT2B	0.215981
GPATCH1	ANKRD27	0.215976
CCR1	GIMAP8	0.215976
SASH3	LRRC25	0.215968
DBR1	ZNF148	0.215967
COMMD2	RSRC1	0.215967
TNFRSF1B	GNG2	0.215966
GZF1	NANP	0.215966
DOCK2	FCER1G	0.215965
KCNAB2	IKZF3	0.215963
DOK2	GNG2	0.215948
PLCB2	CD226	0.215946
ZW10	TIMM8B	0.215927
SNRPN	FARS2	0.215926
GNL3	APEH	0.215926
FASTK	ZNF282	0.215925
ACVR2B	WDR48	0.215921
DYNC1LI1	CCDC174	0.21592
ATP11B	PPP1R2	0.215916
WDR48	NR2C2	0.215915
TBC1D23	NAA50	0.215914
DHX33	NUP88	0.215914
EIF2AK4	RPUSD2	0.215911
PLXNC1	TNFAIP8L2	0.215909
GORASP1	WDR82	0.215908
TMEM258	UBA52	0.215902
ZZEF1	HASPIN	0.215898
COG6	ALG11	0.215898
SASH3	TLR4	0.215896
MAP4K1	FMNL1	0.215892
BCS1L	SMARCAL1	0.215888
NCBP3	TRAPPC1	0.215887
NLRC3	TSPOAP1-AS1	0.215886
INTS7	LIN9	0.215885
ATG16L1	COPS8	0.215883
TMEM219	UBA52	0.215882
MRPL18	MMS22L	0.215875
POLRMT	CLPP	0.215864
VAPB	DDX27	0.215863
CASZ1	MZT2A	0.215861
CIAO3	RHOT2	0.21586
BRF2	ASH2L	0.215859
SF3B6	SLC4A1AP	0.215853
FBXL3	STK24	0.215846
ATAT1	DXO	0.215841
TNIP2	HAUS3	0.21584
KCNAB2	SNX20	0.215835
PHF23	NUP88	0.21583
ZNF671	DOCK8	0.215825
YJU2	MAP2K2	0.21582
RCN1	RPLP2	0.215818
RANBP3	LSM7	0.215811
BTBD7	PSEN1	0.215811
TRMT6	CDS2	0.215808
RAP1GDS1	NAA15	0.215804
GEMIN4	TMEM102	0.215802
MYO1G	ARHGAP45	0.215801
DNAJB12	KIFBP	0.215799
SIGLEC9	CD180	0.215797
SLC25A44	YY1AP1	0.215793
BICRA	DHX34	0.215791
ADNP	DIDO1	0.215784
ZNF799	ZNF823	0.215782
PRPF31	COX6B1	0.215779
SPPL2B	ABHD17A	0.215769
SETDB1	POGZ	0.215757
SEC23IP	ATE1	0.215756
NDUFA9	LYRM4	0.215749
SNF8	ASPSCR1	0.215745
CYTH4	AIF1	0.215743
PCDH17	GIPC3	0.215742
NCKAP1L	ADAP2	0.21574
ATXN3	WDR20	0.215737
EAF1	ANKRD28	0.215733
SLC10A7	ARFIP1	0.215728
ZNF107	ZNF138	0.215727
WDR18	TMEM259	0.215721
TRANK1	UBA7	0.215719
MKRN2	CAPN7	0.215716
UQCC5	DPM3	0.215711
SPI1	CCR1	0.215707
CCDC59	SNRPF	0.215696
MRPL17	USP47	0.21569
DROSHA	RIMOC1	0.215689
CD4	TESPA1	0.215681
ZNF417	ZNF530	0.21568
TARS1	SKP2	0.215679
FOXP3	NCKAP1L	0.215679
NFRKB	RNF26	0.215661
AKAP11	COG3	0.215661
ANXA2R-OT1	ANXA2R-AS1	0.21566
RPS21	MIGA1	0.215656
USO1	SDAD1	0.215652
SLC30A9	WDR1	0.21565
SFMBT1	ARIH2	0.215633
PPP4C	LCMT1	0.21563
MRPS34	UQCC4	0.21563
DIDO1	GID8	0.215629
TRPV2	CASP4LP	0.215627
LAMTOR3	ZNF330	0.215627
C11orf58	MOB2	0.215626
CEP350	POGK	0.215623
PAFAH1B1	MIS12	0.215618
TMPO	TMPO-AS1	0.215612
BUB1B	ARHGAP11A	0.21561
EDEM3	MIA3	0.215608
PUS3	RPS25	0.215601
FBXL4	RNF146	0.215601
SCO1	FLII	0.215594
NUP43	MMS22L	0.21559
ZNF587	ZNF814	0.215589
ST8SIA4	FAM78A	0.215585
LCMT1	UBA52	0.215583
PPIB	P4HB	0.215582
UBA3	DCP1A	0.215577
UBQLN4	RPRD2	0.215573
ABCB7	SNX12	0.215573
USP33	TMEM69	0.215568
ITGA4	TLR4	0.215566
VHL	RAB5A	0.21554
NPRL2	DCAF1	0.215539
KCTD9	CNOT7	0.215536
AKNA	MYO1G	0.215535
SGO1	LSM3	0.215531
CORO1A	HNRNPA1P21	0.215524
ATRN	PTPRA	0.215524
COX4I1	ACSF3	0.215522
CD300C	CD300A	0.215517
RRP9	DCP1A	0.215509
SLC25A14	HTATSF1	0.215507
PIK3R5	MNDA	0.215507
CD4	HVCN1	0.215497
CLUH	NEURL4	0.215488
ST8SIA4	GIMAP1	0.215474
ILKAP	TRIP12	0.215474
IDH3G	FMR1	0.215473
CTNNBL1	MRPL33	0.215463
DPH3	ZNF35	0.21546
RASGRP2	TMEM273	0.215455
TBC1D5	USP19	0.215454
NCBP3	NDEL1	0.215438
VIM	ZEB1	0.215437
MAD2L1	NAA15	0.215423
CEP164	HMBS	0.215416
LSG1	MFN1	0.215413
NELFCD	YTHDF1	0.215412
SGTA	RPS15	0.21541
DNPEP	TTLL4	0.215403
TNFAIP8L2	CCR1	0.215402
NSFL1C	NOP56	0.215402
FAAP20	MRPL23	0.215399
ZC3H15	PRPF40A	0.215397
IDH3B	PSMF1	0.215397
BCS1L	XRCC5	0.215391
TMEM115	PDE12	0.215387
OTUD5	ARAF	0.215385
STT3B	SACM1L	0.215384
OXNAD1	CMC1	0.215382
RBSN	RBM15B	0.215376
PFAS	CTC1	0.215371
ARMC1	YTHDF3	0.215368
KPNA3	NAA16	0.215364
ABI3	IRF8	0.215359
